"X1..REPORTING.YEAR","X2..TITLE.OF.CERTIFYING.OFFICIAL","X3..NAME.OF.CERTIFYING.OFFICIAL","X4..TRIFD","X5..NAME","X6..STREET","X7..CITY","X8..COUNTY","X9..STATE","X10..ZIP.CODE","X11..BIA.CODE","X12..TRIBE.NAME","X13..PARENT.COMPANY.NAME","X14..PARENT.COMPANY.DB.NR","X15..STANDARDIZED.PARENT.COMPANY.NAME","X16..EPA.REGISTRY.ID","X17..SUBMITTED.FACILITY.NAME","X18..SUBMITTED.STREET","X19..SUBMITTED.CITY","X20..SUBMITTED.COUNTY","X21..SUBMITTED.STATE","X22..SUBMITTED.ZIP.CODE","X23..SUBMITTED.BIA.CODE","X24..SUBMITTED.TRIBE.NAME","X25..SUBMITTED.PARENT.COMPANY.NAME","X26..SUBMITTED.PARENT.COMPANY.DB.NR","X27..SUBMITTED.STANDARDIZED.PARENT.COMPANY.NAME","X28..SUBMITTED.PRIMARY.NAICS.CODE","X29..SUBMITTED.INDUSTRY.CODE","X30..SUBMITTED.INDUSTRY.NAME","X31..MAILING.NAME","X32..MAILING.STREET","X33..MAILING.CITY","X34..MAILING.STATE","X35..MAILING.PROVINCE","X36..MAILING.ZIP.CODE","X37..ENTIRE.FACILITY.IND","X38..PARTIAL.FACILITY.IND","X39..FEDERAL.FACILITY.IND","X40..ASSIGNED.AGENCY","X41..GOCO.FACILITY.IND","X42..ASSIGNED.FED.FACILITY.FLAG","X43..ASSIGNED.PARTIAL.FACILITY.FLAG","X44..PUBLIC.CONTACT.NAME","X45..PUBLIC.CONTACT.PHONE","X46..PUBLIC.CONTACT.PHONE.EXT","X47..PUBLIC.CONTACT.EMAIL","X48..PRIMARY.SIC.CODE","X49..SIC.CODE.2","X50..SIC.CODE.3","X51..SIC.CODE.4","X52..SIC.CODE.5","X53..SIC.CODE.6","X54..INDUSTRY.CODE","X55..INDUSTRY.NAME","X56..PRIMARY.NAICS.CODE","X57..NAICS.CODE.2","X58..NAICS.CODE.3","X59..NAICS.CODE.4","X60..NAICS.CODE.5","X61..NAICS.CODE.6","X62..LATITUDE","X63..LONGITUDE","X64..DB.NR.A","X65..DB.NR.B","X66..RCRA.NR.A","X67..RCRA.NR.B","X68..RCRA.NR.C","X69..RCRA.NR.D","X70..RCRA.NR.E","X71..RCRA.NR.F","X72..RCRA.NR.G","X73..RCRA.NR.H","X74..RCRA.NR.I","X75..RCRA.NR.J","X76..NPDES.NR.A","X77..NPDES.NR.B","X78..NPDES.NR.C","X79..NPDES.NR.D","X80..NPDES.NR.E","X81..NPDES.NR.F","X82..NPDES.NR.G","X83..NPDES.NR.H","X84..NPDES.NR.I","X85..NPDES.NR.J","X86..LAST.YEAR.THE.FACILITY.REPORTED","X87..FIRST.YEAR.THE.FACILITY.REPORTED","X88..NUMBER.OF.FORMS.SUBMITTED","X89..TOTAL.NUMBER.OF.FORMS.SUBMITTED","X20220921","KEEP"
2021,"EHS SPECIALIST","RON FLEMING","92801NLCPR1107E","AGC MULTI MATERIAL AMERICA INC.","1107 E KIMBERLY","ANAHEIM","ORANGE","CA",92801,NA,"","AGC MULTI MATERIALS AMERICA INC.","788409415","",110038005663,"AGC MULTI MATERIAL AMERICA INC.","1107 E KIMBERLY","ANAHEIM","ORANGE","CA",92801,NA,"","AGC MULTI MATERIALS AMERICA INC.","788409415","",313320,313,"Textiles","AGC MULTI MATERIAL AMERICA INC.","1107 E KIMBERLY","ANAHEIM","CA",NA,"92801","YES","NO","NO","","NO","NO","NO","RENATO LOPEZ",4809675600,2386,"RLOPEZ@AGC-NELCO.COM",3672,NA,NA,NA,NA,NA,313,"Textiles",313320,NA,NA,NA,NA,NA,33.862701,-117.908295,38047601,NA,"CAD042138032","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,1,80,NA,"INCLUDE"
2021,"WPS SITE MANAGER","CARI GOODRICH","95630GLNTT91BLU","AGILENT TECHNOLOGIES INC","91 BLUE RAVINE RD","FOLSOM","SACRAMENTO","CA",95630,NA,"","AGILENT TECHNOLOGIES INC","","AGILENT TECHNOLOGIES INC",110000902925,"AGILENT TECHNOLOGIES INC","91 BLUE RAVINE RD","FOLSOM","SACRAMENTO","CA",95630,NA,"","AGILENT TECHNOLOGIES INC","","AGILENT TECHNOLOGIES INC",334516,334,"Computers and Electronic Products","AGILENT TECHNOLOGIES INC","91 BLUE RAVINE RD","FOLSOM","CA",NA,"95630","YES","NO","NO","","NO","NO","NO","GRANT PETERSON",9166930420,NA,"GRANT.PETERSON@AGILENT.COM",NA,NA,NA,NA,NA,NA,334,"Computers and Electronic Products",334516,NA,NA,NA,NA,NA,38.652835,-121.186949,195823570,NA,"CAD981655350","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2006,3,30,NA,"INCLUDE"
2021,"EHS MANAGER","MANJUNATH SHIVALINGAPPA","95052HWLTT5301S","AGILENT TECHNOLOGIES INC","5301 STEVENS CREEK BLVD","SANTA CLARA","SANTA CLARA","CA",95051,NA,"","AGILENT TECHNOLOGIES INC","","AGILENT TECHNOLOGIES INC",110000484379,"","","","","",NA,NA,"","","","",NA,999,"Other","AGILENT TECHNOLOGIES INC","5301 STEVENS CREEK BLVD","SANTA CLARA","CA",NA,"95051","YES","NO","NO","","NO","NO","NO","MANJUNATH SHIVALINGAPPA",4083861140,NA,"MANJU.SHIV@AGILENT.COM",3826,3827,3829,NA,NA,NA,334,"Computers and Electronic Products",334516,NA,NA,NA,NA,NA,37.322731,-121.997002,84963177,NA,"CAR000058545","CAD049231319","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,3,88,NA,"INCLUDE"
2021,"SR EHS MANAGER","CHARLES HO","92641RNDST12570","AIR INDUSTRIES CO A PCC CO","12570 KNOTT ST","GARDEN GROVE","ORANGE","CA",92841,NA,"","BERKSHIRE HATHAWAY INC","1024314","BERKSHIRE HATHAWAY INC",110000479991,"AIR INDUSTRIES CO A PCC CO","12570 KNOTT ST","GARDEN GROVE","ORANGE","CA",92841,NA,"","BERKSHIRE HATHAWAY INC","1024314","BERKSHIRE HATHAWAY INC",332722,332,"Fabricated Metals","AIR INDUSTRIES CO A PCC CO","12570 KNOTT ST","GARDEN GROVE","CA",NA,"92841","YES","NO","NO","","NO","NO","NO","CHARLES HO",7142273297,NA,"CHARLES.HO@PCCAIRFRAME.COM",3452,3471,NA,NA,NA,NA,332,"Fabricated Metals",332722,NA,NA,NA,NA,NA,33.77955,-118.01117,9548256,NA,"CAD009548256","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1989,2,176,NA,"INCLUDE"
2021,"PLANT MANAGER","ARUN MAHABIRSINGH","90245RLQDL131EE","AIR LIQUIDE LARGE INDUSTRIES U.S. LP - EL SEGUNDO","1310 E EL SEGUNDO BLVD","EL SEGUNDO","LOS ANGELES","CA",90245,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","195995761","AMERICAN AIR LIQUIDE HOLDINGS INC",110018885731,"AIR LIQUIDE LARGE INDUSTRIES U.S. LP - EL SEGUNDO","1310 E EL SEGUNDO BLVD","EL SEGUNDO","LOS ANGELES","CA",90245,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","195995761","AMERICAN AIR LIQUIDE HOLDINGS INC",325120,325,"Chemicals","AIR LIQUIDE LARGE INDUSTRIES U.S. LP - EL SEGUNDO","214 MAIN ST PMB286","EL SEGUNDO","CA",NA,"90245","YES","NO","NO","","NO","NO","NO","ARUN MAHABIRSINGH",3105353628,NA,"ARUN.MAHABIRSINGH@AIRLIQUIDE.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,33.905833,-118.401944,180015062,NA,"CAR000157081","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2004,6,101,NA,"INCLUDE"
2021,"PLANT MANAGER","NIDHI JACOB","9457WRLQDL1391S","AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT","1391 SAN PABLO AVENUE","RODEO","CONTRA COSTA","CA",94572,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","195995761","AMERICAN AIR LIQUIDE HOLDINGS INC",110041623641,"AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT","1391 SAN PABLO AVENUE","RODEO","CONTRA COSTA","CA",94572,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","195995761","AMERICAN AIR LIQUIDE HOLDINGS INC",325120,325,"Chemicals","AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT","1391 SAN PABLO AVE","RODEO","CA",NA,"94572","YES","NO","NO","","NO","NO","NO","NIDHI JACOB",9258082606,NA,"NIDHI.JACOB@AIRLIQUIDE.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,38.047952,-122.256895,180015062,NA,"CAR000199877","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2009,2,33,NA,"INCLUDE"
2021,"SR. PRINCIPAL ENVIRONMENTAL SPECIALIST","SCOT GOVERT","94553RPRDS110WA","AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD)","110 WATERFRONT RD GATE 75","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",110000483227,"AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD)","110 WATERFRONT RD GATE 75","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",325120,325,"Chemicals","AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD)","110 WATERFRONT RD GATE 75","MARTINEZ","CA",NA,"94553","YES","NO","NO","","NO","NO","NO","NICOLA MAHER",9253729302,NA,"MAHERNJ1@AIRPRODUCTS.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,38.032767,-122.07594,835557299,NA,"CAR000015107","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1995,7,130,NA,"INCLUDE"
2021,"PLANT MANAGER","ROGER HAN","90810RPRDS23300","AIR PRODUCTS & CHEMICALS INC.","23300 S ALAMEDA ST","CARSON","LOS ANGELES","CA",90810,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",110002305443,"AIR PRODUCTS & CHEMICALS INC.","23300 S ALAMEDA ST","CARSON","LOS ANGELES","CA",90810,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",325120,325,"Chemicals","AIR PRODUCTS & CHEMICALS INC.","23300 S ALAMEDA ST","CARSON","CA",NA,"90810","YES","NO","NO","","NO","NO","NO","ROGER HAN",3109529172,NA,"HANHR@AIRPRODUCTS.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,33.812778,-118.231389,3001070,NA,"CAT080010655","CAR000056135","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1999,2,46,NA,"INCLUDE"
2021,"PLANT MANAGER","ROGER HAN","90744RPRDS700HE","AIR PRODUCTS & CHEMICALS INC.","700 N HENRY FORD AVE","WILMINGTON","LOS ANGELES","CA",90744,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",110000476084,"AIR PRODUCTS & CHEMICALS INC.","700 N HENRY FORD AVE","WILMINGTON","LOS ANGELES","CA",90744,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","AIR PRODUCTS & CHEMICALS INC",325120,325,"Chemicals","AIR PRODUCTS & CHEMICALS INC.","700 N HENRY FORD AVE","WILMINGTON","CA",NA,"90744","YES","NO","NO","","NO","NO","NO","ROGER HAN",3109529172,NA,"HANHR@AIRPRODUCTS.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,33.780833,-118.241111,3001070,NA,"CAD981581424","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1996,4,99,NA,"INCLUDE"
2021,"SR. PRINCIPAL ENVIRONMENTAL SPECIALIST","SCOT GOVERT","9455WRPRDC3485P","AIR PRODUCTS WEST COAST HYDROGEN - HP-1","3485 PACHECO BLVD","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","",110070905600,"AIR PRODUCTS WEST COAST HYDROGEN - HP-1","3485 PACHECO BLVD","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","",325120,325,"Chemicals","AIR PRODUCTS WEST COAST HYDROGEN - HP-1","PO BOX 1469","MARTINEZ","CA",NA,"94553","YES","NO","NO","","NO","NO","NO","SCOT GOVERT",7076373349,NA,"GOVERTSC@AIRPRODUCTS.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,38.014387,-122.114422,3001070,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2021,6,6,NA,"INCLUDE"
2021,"SR. PRINCIPAL ENVIRONMENTAL SPECIALIST","SCOT GOVERT","9455WRPRDC1915S","AIR PRODUCTS WEST COAST HYDROGEN - HP-2","1915 SHELL AVE","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","",110070905601,"AIR PRODUCTS WEST COAST HYDROGEN - HP-2","1915 SHELL AVE","MARTINEZ","CONTRA COSTA","CA",94553,NA,"","AIR PRODUCTS & CHEMICALS INC","3001070","",325120,325,"Chemicals","AIR PRODUCTS WEST COAST HYDROGEN - HP-2","PO BOX 1469","MARTINEZ","CA",NA,"94553","YES","NO","NO","","NO","NO","NO","SCOT GOVERT",7076373349,NA,"GOVERTSC@AIRPRODUCTS.COM",NA,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,38.019745,-122.116973,3001070,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2021,5,5,NA,"INCLUDE"
2021,"PLANT MANAGER","EDDY LAO","90503RGSDR3535D","AIRGAS DRY ICE","2535 DEL AMO BLVD","TORRANCE","LOS ANGELES","CA",90503,NA,"","AIRGAS USA LLC","","",110067041953,"AIRGAS DRY ICE","2535 DEL AMO BLVD","TORRANCE","LOS ANGELES","CA",90503,NA,"","AIRGAS USA LLC","","",325120,325,"Chemicals","AIRGAS DRY ICE","2535 DEL AMO BLVD","TORRANCE","CA",NA,"90503","YES","NO","NO","","NO","NO","NO","EDDY LAO",4244884734,NA,"EDDY.LAO@AIRGAS.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,33.84718,-118.332562,41138371,NA,"CAR000055350","CAD095135687","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1998,1,19,NA,"INCLUDE"
2021,"PLANT MANAGER","VINCENT SAINT","90744RLQDC1502W","AIRGAS USA LLC","1502 W ANAHEIM ST","WILMINGTON","LOS ANGELES","CA",90744,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","180015336","AMERICAN AIR LIQUIDE HOLDINGS INC",110000758207,"AIRGAS USA LLC","1502 W ANAHEIM ST","WILMINGTON","LOS ANGELES","CA",90744,NA,"","AMERICAN AIR LIQUIDE HOLDINGS INC","180015336","",325120,325,"Chemicals","AIRGAS USA LLC","1502 W ANAHEIM ST","WILMINGTON","CA",NA,"90744","YES","NO","NO","","NO","NO","NO","VINCENT SAINT",3104279157,NA,"VINCENT.SAINT@AIRGAS.COM",2813,NA,NA,NA,NA,NA,325,"Chemicals",325120,NA,NA,NA,NA,NA,33.778794,-118.284101,180015336,NA,"CAL000436673","CA0000556480","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1992,1,26,NA,"INCLUDE"
2021,"VICE PRESIDENT","MUSSADIQ HUSSAIN","91352LRTPL9939G","ALERT PLATING CO","9939 GLENOAKS BLVD","SUN VALLEY","LOS ANGELES","CA",91352,NA,"","","",NA,110000476985,"ALERT PLATING CO","9939 GLENOAKS BLVD","SUN VALLEY","LOS ANGELES","CA",91352,NA,"","","",NA,332813,332,"Fabricated Metals","ALERT PLATING CO","9939 GLENOAKS BLVD","SUN VALLEY","CA",NA,"91352","YES","NO","NO","","NO","NO","NO","RICHARD NICKELS",8187719304,NA,"RNICKELS@ALERTPLATING.COM",3471,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,NA,NA,NA,NA,NA,34.250667,-118.38842,72297682,NA,"CAD000594846","CA0000594846","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1995,2,60,NA,"INCLUDE"
2021,"SR. ENVIRONMENTAL ENGINEER","THOMAS LAO","91761LGRMF724SB","ALGER PRECISION MACHINING","724 S BON VIEW AVE","ONTARIO","SAN BERNARDINO","CA",91761,NA,"","","",NA,110002648706,"ALGER PRECISION MACHINING","724 S BON VIEW AVE","ONTARIO","SAN BERNARDINO","CA",91761,NA,"","","",NA,332721,332,"Fabricated Metals","ALGER PRECISION MACHINING","724 S BON VIEW AVE","ONTARIO","CA",NA,"91761","YES","NO","NO","","NO","NO","NO","JAVIER LOZANO",9099864591,NA,"JAVIER@ALGER1.COM",NA,NA,NA,NA,NA,NA,332,"Fabricated Metals",332721,NA,NA,NA,NA,NA,34.05595,-117.6366,858559792,NA,"CAL000357292","CAD051980191","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2008,2,27,NA,"INCLUDE"
2021,"CERTIFIER","JOHN GARDNER","92602LLMRC16JEF","ALL AMERICAN ASPHALT","10600 JEFFERY RD","IRVINE","ORANGE","CA",92602,NA,"","","",NA,110031001582,"ALL AMERICAN ASPHALT","10600 JEFFERY RD","IRVINE","ORANGE","CA",92602,NA,"","","",NA,324121,324,"Petroleum","ALL AMERICAN ASPHALT","PO BOX 2229","CORONA","CA",NA,"92878","YES","NO","NO","","NO","NO","NO","JOHN GARDNER",9517363844,NA,"JGARDNER@ALLAMERICANASPHALT.COM",NA,NA,NA,NA,NA,NA,324,"Petroleum",324121,212321,NA,NA,NA,NA,33.732512,-117.724065,NA,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2006,2,29,NA,"INCLUDE"
2021,"SR. MANAGER, EH&S","REY SANTOS","90680LLMTL8401S","ALL METALS PROCESSING OF ORANGE COUNTY LLC","8401 STANDUSTRIAL ST","STANTON","ORANGE","CA",90680,NA,"","NOBLE AEROSPACE LLC","","NOBLE AEROSPACE LLC",110000475815,"","","","","",NA,NA,"","","","",NA,999,"Other","ALL METALS PROCESSING OF ORANGE COUNTY LLC","8401 STANDUSTRIAL ST","STANTON","CA",NA,"90680","YES","NO","NO","","NO","NO","NO","REY SANTOS",7145469842,3501,"REYS@EMBEE.COM",3471,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,NA,NA,NA,NA,NA,33.80777,-117.98571,9659541,NA,"CAD009675067","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,3,84,NA,"INCLUDE"
2021,"DIVISIONAL EHS MANAGER","KIM BRANGACCIO","95688SHWPP929AL","ALL WEATHER INSULATED PANELS","929 ALDRIDGE RD","VACAVILLE","SOLANO","CA",95688,NA,"","KINGSPAN INSULATED PANELS INC","79949450","",110012701282,"ALL WEATHER INSULATED PANELS","929 ALDRIDGE ROAD","VACAVILLE","SOLANO","CA",95688,NA,"","KINGSPAN INSULATED PANELS INC","79949450","",332311,332,"Fabricated Metals","ALL WEATHER INSULATED PANELS","929 ALDRIDGE RD","VACAVILLE","CA",NA,"95688","YES","NO","NO","","NO","NO","NO","KIM BRANGACCIO",5019079039,NA,"KBRANGACCIO@AWIPANELS.COM",3498,NA,NA,NA,NA,NA,332,"Fabricated Metals",332311,NA,NA,NA,NA,NA,38.400564,-121.955309,146512798,NA,"","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2001,1,16,NA,"INCLUDE"
2021,"DIRECTOR OF EHS","ANTHONY MENDES","91745LLFST152DN","ALLFAST FASTENING SYSTEMS LLC","15200 DON JULIAN RD","CITY OF INDUSTRY","LOS ANGELES","CA",91745,NA,"","","",NA,110040867407,"","","","","",NA,NA,"","","","",NA,999,"Other","ALLFAST FASTENING SYSTEMS LLC","15200 DON JULIAN RD","CITY OF INDUSTRY","CA",NA,"91745","YES","NO","NO","","NO","NO","NO","ANTHONY MENDES",3232013714,NA,"AMENDES@TRSAERO.COM",3452,NA,NA,NA,NA,NA,332,"Fabricated Metals",332722,NA,NA,NA,NA,NA,34.02141,-117.96943,NA,NA,"CAD982039174","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2001,3,61,NA,"INCLUDE"
2021,"DIRECTOR QUALITY ASSURANCE","MICHAEL RAITZIN","90620LLYDC6550C","ALLOY DIE CASTING CO","6550 CABALLERO BLVD","BUENA PARK","ORANGE","CA",90620,NA,"","","",NA,110000475290,"","","","","",NA,NA,"","","","",NA,999,"Other","ALLOY DIE CASTING CO","6550 CABALLERO BLVD","BUENA PARK","CA",NA,"90620","YES","NO","NO","","NO","NO","NO","LOAN TA",7145219800,262,"LTA@ADC-AEROSPACE.COM",3363,NA,NA,NA,NA,NA,331,"Primary Metals",331523,NA,NA,NA,NA,NA,33.86523,-118.01894,NA,NA,"CAD981412711","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1998,1,23,NA,"INCLUDE"
2021,"OPS DIRECTOR","VINCENZO FURBINI","9022WLLYPR19WWA","ALLOY PROCESSING","1900 W WALNUT ST","COMPTON","LOS ANGELES","CA",90220,NA,"","BERKSHIRE HATHAWAY INC","1024314","BERKSHIRE HATHAWAY INC",110021010001,"ALLOY PROCESSING","1900 W WALNUT ST","COMPTON","LOS ANGELES","CA",90220,NA,"","BERKSHIRE HATHAWAY INC","1024314","BERKSHIRE HATHAWAY INC",332813,332,"Fabricated Metals","ALLOY PROCESSING","1900 W WALNUT ST","COMPTON","CA",NA,"90220","YES","NO","NO","","NO","NO","NO","JUSTIN VAN EYK",3106359995,NA,"JUSTIN.VANEYK@PCCAIRFRAME.COM",NA,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,NA,NA,NA,NA,NA,33.87551,-118.24713,NA,NA,"CAR000191643","CAL000212331","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2010,2,34,NA,"INCLUDE"
2021,"ENVIRONMENTAL HEALTH & SAFETY MANAGER","LISA CONDUFF","90001LLYSC1960E","ALLOYS CLEANING INC","1960 E GAGE AVE","LOS ANGELES","LOS ANGELES","CA",90001,NA,"","","",NA,110041482534,"ALLOYS CLEANING INC","1960 E GAGE AVE","LOS ANGELES","LOS ANGELES","CA",90001,NA,"","","",NA,332813,332,"Fabricated Metals","ALLOYS CLEANING INC","1929 E 64TH ST","LOS ANGELES","CA",NA,"90001","YES","NO","NO","","NO","NO","NO","LISA CONDUFF",3235820906,NA,"LCONDUFF@AOL.COM",3471,NA,NA,NA,NA,NA,332,"Fabricated Metals",332813,NA,NA,NA,NA,NA,33.98189,-118.23692,50095470,NA,"CAL000141697","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1990,6,169,NA,"INCLUDE"
2021,"REGULATORY/ENVIRONMENTAL","BRUCE TOWNES","95648LPHXPHWY65","ALPHA DYNO NOBEL","3400 NADER RD","LINCOLN","PLACER","CA",95648,NA,"","DYNO NOBEL INC","9091257","DYNO NOBEL INC",110002148275,"ALPHA DYNO NOBEL","3400 NADER RD","LINCOLN","PLACER","CA",95648,NA,"","DYNO NOBEL INC","9091257","DYNO NOBEL INC",325920,325,"Chemicals","ALPHA DYNO NOBEL","P.O. BOX 310","LINCOLN","CA",NA,"95648","YES","NO","NO","","NO","NO","NO","BRUCE TOWNES",9166453377,NA,"BTOWNES@ALPHAEXPLOSIVES.COM",2892,2873,NA,NA,NA,NA,325,"Chemicals",325920,NA,NA,NA,NA,NA,38.94575,-121.34956,607621539,NA,"CAL000194131","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1989,2,11,NA,"INCLUDE"
2021,"DOCUMENT CONTROL","KIMBERLY OCTIA","94538LPHMS44193","ALPHA EMS","44193 S GRIMMER BLVD","FREMONT","ALAMEDA","CA",94538,NA,"","","",NA,110035441144,"ALPHA EMS","44193 S GRIMMER BLVD","FREMONT","ALAMEDA","CA",94538,NA,"","","",NA,334418,334,"Computers and Electronic Products","ALPHA EMS","44193 S GRIMMER BLVD","FREMONT","CA",NA,"94538","YES","NO","NO","","NO","NO","NO","MICHAEL ANNINO",5104988788,NA,"MICHAELANNINO@ALPHAEMSCORP.COM",NA,NA,NA,NA,NA,NA,334,"Computers and Electronic Products",334418,NA,NA,NA,NA,NA,37.5036,-121.95685,143650963,NA,"CAR000190686","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,2009,1,13,NA,"INCLUDE"
2021,"SR. ENVIRONMENTAL ENGINEER","HOWARD CHANG","90723PRMNT14700","ALTAIR PARAMOUNT LLC","14700 DOWNEY AVE","PARAMOUNT","LOS ANGELES","CA",90723,NA,"","WORLD ENERGY LLC","81295948","WORLD ENERGY LLC",110000475940,"ALTAIR PARAMOUNT LLC","14700 DOWNEY AVE","PARAMOUNT","LOS ANGELES","CA",90723,NA,"","WORLD ENERGY LLC","81295948","WORLD ENERGY LLC",325199,325,"Chemicals","ALTAIR PARAMOUNT LLC","14700 DOWNEY AVE","PARAMOUNT","CA",NA,"90723","YES","NO","NO","","NO","NO","NO","KATHRYN GLEESON",5627484613,NA,"KGLEESON@WORLDENERGY.NET",2911,NA,NA,NA,NA,NA,325,"Chemicals",325199,NA,NA,NA,NA,NA,33.899645,-118.15141,NA,NA,"CAD008371098","","","","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,2021,1987,12,474,NA,"INCLUDE"
