"EIS.Facility.ID","Agency.Identifier","Program.System.Code","State","County","State.and.County.Code","Tribal.Name","Facility.Name","Company.Name","NAICS..Primary.","Facility.Source.Type","Operating.Status","Site.Latitiude","Site.Longitude","Physical.Address","City","State.1","Zip.Code","eis$EIS.Facility.ID","KEEP"
246111,"191026000000","CARB","CA","Los Angeles",6037,NA,"Hearte International","Na",336340,"","OP",33.84994,-118.28102,"19603 S Vermont Ave","Los Angeles","CA","90502",246111,"INCLUDE"
14134111,"3914301002","CARB","CA","San Joaquin",6077,NA,"HEARTLAND STEEL PRODUCTS WEST LLC","HEARTLAND STEEL PRODUCTS WEST LLC",339910,"","OP",38.13194,-121.254831,"214 S KELLEY ST","LODI","CA","95240",14134111,"INCLUDE"
3329711,"43130312812","CARB","CA","Santa Clara",6085,NA,"HEARTWOOD CABINETS","HEARTWOOD CABINETS",337110,"","OP",36.98761,-121.55217,"5860 OBATA WAY","GILROY","CA","95020",3329711,"INCLUDE"
2292311,"4313039683","CARB","CA","Santa Clara",6085,NA,"Heartwood Cabinets","Na",337211,"","OP",37.36218,-121.9528,"1500 Memorex Drive","Santa Clara","CA","95050",2292311,"INCLUDE"
4770711,"1130311035","CARB","CA","Alameda",6001,NA,"HEAT & CONTROL INC","HEAT & CONTROL INC",333241,"","OP",37.637842,-122.132454,"21121 CABOT BLVD","HAYWARD","CA","94545",4770711,"INCLUDE"
1268611,"4313036119","CARB","CA","Santa Clara",6085,NA,"HEDB CORPORATION","HEDB CORPORATION",335912,"","OP",37.38148,-121.94456,"3355 WOODWARD AVENUE","SANTA CLARA","CA","95054",1268611,"INCLUDE"
10241411,"191026000000","CARB","CA","Los Angeles",6037,NA,"Hedman Manufacturing, Inc","",332996,"","OP",33.97091,-118.04604,"12436 Putnam St","Whittier","CA","90605",10241411,"INCLUDE"
1261511,"43130310774","CARB","CA","Santa Clara",6085,NA,"HEICK'S CABINET SHOP INC","HEICK'S CABINET SHOP INC",337127,"","OP",37.37451,-122.01265,"170 N WOLFE ROAD","SUNNYVALE","CA","94086",1261511,"INCLUDE"
19652211,"43130319668","CARB","CA","Santa Clara",6085,NA,"HEICK'S CABINET SHOP, INC","HEICK'S CABINET SHOP, INC",337127,"","OP",37.123638,-121.64597,"16890 CHURCH STREET, 7A","MORGAN HILL","CA","95037",19652211,"INCLUDE"
15785211,"43130318700","CARB","CA","Santa Clara",6085,NA,"HEINZEN MANUFACTURING INC","HEINZEN MANUFACTURING INC",333241,"","OP",36.988533,-121.552837,"405 MAYOCK ROAD","GILROY","CA","95020",15785211,"INCLUDE"
10501511,"1130313879","CARB","CA","Alameda",6001,NA,"Helitek Company Ltd","",334413,"","OP",37.60983,-122.05218,"31088 San Clemente St","Hayward","CA","94544",10501511,"INCLUDE"
9863911,"5414303835","CARB","CA","Tulare",6107,NA,"HELLWIG PRODUCTS CO","HELLWIG PRODUCTS CO",332613,"","OP",36.32709,-119.22027,"16237 AVENUE 296","VISALIA","CA","93292",9863911,"INCLUDE"
15699511,"3116239170","CARB","CA","Placer",6061,NA,"HEMINOVER ENTERPRISERS","",336211,"","OP",38.818987,-121.311958,"3620 CINCINATTI","ROCKLIN","CA","95765",15699511,"INCLUDE"
10240211,"191026000000","CARB","CA","Los Angeles",6037,NA,"HERAEUS PRECIOUS METALS NO. AMERICA, LLC","HERAEUS PRECIOUS METALS NO. AMERICA, LLC",331492,"Secondary Non-ferrous Metal Smelting/Refining Plant (not Lead, Aluminum, or Copper)","OP",33.88816,-118.04602,"13429  ALONDRA BLVD","SANTA FE SPRINGS","CA","90670",10240211,"INCLUDE"
14311111,"41130317917","CARB","CA","San Mateo",6081,NA,"HERBERT'S WOOD FINISHING","HERBERT'S WOOD FINISHING",337110,"","OP",37.480554,-122.208686,"2643 FAIR OAKS AVENUE","REDWOOD CITY","CA","94063",14311111,"INCLUDE"
507211,"191026269","CARB","CA","Los Angeles",6037,NA,"Hercules Incorporated Plant #2","Na",334419,"","ONRE",34.02795,-118.36568,"3583 Hayden Ave","Culver City","CA","90232",507211,"INCLUDE"
329211,"19102679089","CARB","CA","Los Angeles",6037,NA,"Hercules Portable Power Co Inc","Na",335313,"","OP",34.22769,-118.29815,"Various Locations In Scaqmd","Los Angeles County","CA","91352",329211,"INCLUDE"
20092511,"4011311801","CARB","CA","San Luis Obispo",6079,NA,"HERITAGE RANCH CSD","HERITAGE RANCH CSD",333618,"","OP",35.7218,-120.88538,"4870 HERITAGE ROAD","PASO ROBLES","CA","93446",20092511,"INCLUDE"
21009011,"4011312511","CARB","CA","San Luis Obispo",6079,NA,"HERITAGE RANCH CSD - LIFT STATION 10","HERITAGE RANCH CSD - LIFT STATION 10",333618,"","OP",35.73329,-120.89645,"HERITAGE LOOP ROAD","PASO ROBLES","CA","93446",21009011,"INCLUDE"
21009111,"4011312539","CARB","CA","San Luis Obispo",6079,NA,"HERITAGE RANCH CSD - TRACT 1990 BOOSTER STATION","HERITAGE RANCH CSD - TRACT 1990 BOOSTER STATION",333618,"","OP",35.74507,-120.87893,"LAKESIDE VILLAGE DRIVE (NORTH)","PASO ROBLES","CA","93446",21009111,"INCLUDE"
21009211,"4011312500","CARB","CA","San Luis Obispo",6079,NA,"HERITAGE RANCH CSD LIFT STATION 6","HERITAGE RANCH CSD LIFT STATION 6",333618,"","OP",35.74134,-120.88214,"HERITAGE LOOP ROAD","PASO ROBLES","CA","93446",21009211,"INCLUDE"
10204511,"","","CA","Los Angeles",6037,NA,"Hermetic Seal Corp","",334417,"","OP",34.08134,-118.05827,"4232 Temple City Blvd","Rosemead","CA","91770",10204511,"INCLUDE"
162311,"19102610020","CARB","CA","Los Angeles",6037,NA,"Hermetic-Seal Corp","Na",334417,"","OP",34.07991,-118.05012,"4232 N  Temple City Blvd.","Rosemead","CA","91770",162311,"INCLUDE"
19170211,"191026000000","CARB","CA","Los Angeles",6037,NA,"HERNANDEZ CABINETS","HERNANDEZ CABINETS",337110,"","OP",34.01288,-118.06101,"3750  SAN GABRIEL RIVER PKY","PICO RIVERA","CA","90660",19170211,"INCLUDE"
19373111,"49130324355","CARB","CA","Sonoma",6097,NA,"HERNANDEZ CUSTOM CABINETRY","HERNANDEZ CUSTOM CABINETRY",337110,"","OP",38.523061,-122.79119,"5900 PRUITT AVE #270","WINDSOR","CA","95492",19373111,"INCLUDE"
17186811,"48130321751","CARB","CA","Solano",6095,NA,"HERO PROTECTIVE ALLOYS, INC","HERO PROTECTIVE ALLOYS, INC",331491,"","OP",38.20574,-122.146373,"400 WATT DRIVE","FAIRFIELD","CA","94534",17186811,"INCLUDE"
9873911,"48130313981","CARB","CA","Solano",6095,NA,"Hess Microgen Llc","",333999,"","OP",38.28881,-122.03363,"3330 N Texas Street","Fairfield","CA","94533",9873911,"INCLUDE"
1262411,"43130323329","CARB","CA","Santa Clara",6085,NA,"HEWELETT PACKARD ENTERPRISE COMPANY","HEWELETT PACKARD ENTERPRISE COMPANY",334220,"","OP",37.356177,-121.928362,"1210 AVIATION AVENUE","SAN JOSE","CA","95110",1262411,"INCLUDE"
9984111,"43130313844","CARB","CA","Santa Clara",6085,NA,"Hewlett Packard","",334118,"","OP",37.37374,-121.99699,"1272 Kifer Road","Sunnyvale","CA","94086",9984111,"INCLUDE"
837111,"3712273122","CARB","CA","San Diego",6073,NA,"Hewlett Packard Co","Na",334613,"","OP",33.02621,-117.08652,"16399 Bernardo Dr W","San Diego","CA","92127",837111,"INCLUDE"
2519211,"31162362","CARB","CA","Placer",6061,NA,"Hewlett Packard Company","Na",334419,"","OP",38.76179,-121.31264,"8000 Foothills Blvd.","Roseville","CA","95658",2519211,"INCLUDE"
746711,"43130313647","CARB","CA","Santa Clara",6085,NA,"Hewlett Packard Company","Na",334111,"","OP",37.33143,-122.01087,"10500 Ridgeview Court","Cupertino","CA","95014",746711,"INCLUDE"
14224711,"311623242","CARB","CA","Placer",6061,NA,"HEWLETT PACKARD COMPANY","HEWLETT PACKARD COMPANY",334418,"","OP",38.761783,-121.312616,"8000 FOOTHILLS BLVD.","ROSEVILLE","CA","95747",14224711,"INCLUDE"
169111,"1130314665","CARB","CA","Alameda",6001,NA,"HEWLETT PACKARD CORPORATION","HEWLETT PACKARD CORPORATION",336991,"Automobile/Truck or Parts Plant","OP",37.46608,-121.92766,"901 PAGE AVENUE","FREMONT","CA","94538",169111,"INCLUDE"
1998411,"4313033118","CARB","CA","Santa Clara",6085,NA,"Hewlett-Packard","Na",334413,"","OP",37.37385,-122.00017,"1266 Kifer Road","Sunnyvale","CA","94086",1998411,"INCLUDE"
1544211,"431303280","CARB","CA","Santa Clara",6085,NA,"HEWLETT-PACKARD CO, MOUNTAIN V","HEWLETT-PACKARD CO, MOUNTAIN V",334118,"","OP",37.394047,-122.049416,"690 E MIDDLEFIELD ROAD","MOUNTAIN VIEW","CA","94042",1544211,"INCLUDE"
9955811,"431303667","CARB","CA","Santa Clara",6085,NA,"HEWLETT-PACKARD COMPANY","HEWLETT-PACKARD COMPANY",334111,"","OP",37.335,-122.014,"10900 WOLFE ROAD","CUPERTINO","CA","95014",9955811,"INCLUDE"
14084011,"43130314705","CARB","CA","Santa Clara",6085,NA,"HEWLETT-PACKARD COMPANY","HEWLETT-PACKARD COMPANY",334118,"","OP",37.422989,-122.141402,"640 PAGE MILL ROAD","PALO ALTO","CA","94304",14084011,"INCLUDE"
1625411,"43130314867","CARB","CA","Santa Clara",6085,NA,"Hewlett-Packard Corporation","Na",334111,"","OP",37.32809,-122.00583,"10400 N Tantau Avenue","Cupertino","CA","95014",1625411,"INCLUDE"
194111,"113032807","CARB","CA","Alameda",6001,NA,"HEXCEL CORPORATION","HEXCEL CORPORATION",332119,"","OP",37.698274,-121.941333,"11711 DUBLIN BLVD","DUBLIN","CA","94568",194111,"INCLUDE"
9970911,"43130314667","CARB","CA","Santa Clara",6085,NA,"HGM","HGM",334413,"","OP",37.36158,-121.95236,"2122 RONALD STREET","SANTA CLARA","CA","95050",9970911,"INCLUDE"
1371911,"561134711","CARB","CA","Ventura",6111,NA,"HHG, INC","HHG, INC",339910,"","OP",34.19128,-119.17236,"1120 INDUSTRIAL AVE","OXNARD","CA","93030",1371911,"INCLUDE"
2386111,"37122797148","CARB","CA","San Diego",6073,NA,"HI Z TECHNOLOGY INC","HI Z TECHNOLOGY INC",334413,"","OP",32.885917,-117.152809,"7606 MIRAMAR RD #7400","SAN DIEGO","CA","92126",2386111,"INCLUDE"
13506411,"361026000000","CARB","CA","San Bernardino",6071,NA,"HI-LITE MFG CO INC","HI-LITE MFG CO INC",335121,"","OP",34.01014,-117.697957,"13450 MONTE VISTA AVE","CHINO","CA","91710",13506411,"INCLUDE"
4084211,"19102611192","CARB","CA","Los Angeles",6037,NA,"HI-SHEAR CORPORATION","HI-SHEAR CORPORATION",332722,"","OP",33.80224,-118.33177,"2600  SKYPARK DR","TORRANCE","CA","90505",4084211,"INCLUDE"
727311,"36102699335","CARB","CA","San Bernardino",6071,NA,"Hi-Tek Product Finishing","Na",339910,"","OP",33.99997,-117.67105,"13477 Benson","Chino","CA","91710",727311,"INCLUDE"
447011,"113037111","CARB","CA","Alameda",6001,NA,"HIGH LUSTRE METAL FINISHING","HIGH LUSTRE METAL FINISHING",332813,"","OP",37.645444,-122.128036,"2466 AMERICAN AVE, UNIT C","HAYWARD","CA","94545",447011,"INCLUDE"
82211,"19102643141","CARB","CA","Los Angeles",6037,NA,"High Quality Alloys","Na",331513,"","OP",33.93996,-118.06109,"12329 Telegraph Rd","Santa Fe Springs","CA","90670",82211,"INCLUDE"
10065911,"41130314510","CARB","CA","San Mateo",6081,NA,"HIGH QUALITY CUSTOM CABINETRY INC","HIGH QUALITY CUSTOM CABINETRY INC",337110,"","OP",37.476519,-122.210459,"437 HURLINGAME AVENUE","REDWOOD CITY","CA","94063",10065911,"INCLUDE"
15770611,"301026000000","CARB","CA","Orange",6059,NA,"HIGH TECH COATINGS","",332812,"","OP",33.72456,-117.85378,"1724 S SANTA FE ST","SANTA ANA","CA","92705",15770611,"INCLUDE"
18304411,"3605181399","CARB","CA","San Bernardino",6071,NA,"HIGH TECH ETCH - 17220 LEMON","HIGH TECH ETCH - 17220 LEMON",332812,"","OP",34.44177,-117.2865,"17229 LEMON STREET, BLDG E, STE 4","HESPERIA","CA","92345",18304411,"INCLUDE"
667211,"30102658869","CARB","CA","Orange",6059,NA,"High-Tech Coatings","Na",339910,"","OP",33.72594,-117.8525,"1311 E Pomona St","Santa Ana","CA","92705",667211,"INCLUDE"
7861311,"191026000000","CARB","CA","Los Angeles",6037,NA,"Highland Design","Na",337,"","OP",33.88034,-118.26472,"16525 Avalon Blvd","Carson","CA","90746",7861311,"INCLUDE"
2103511,"19102667757","CARB","CA","Los Angeles",6037,NA,"HIGHLAND PLATING CO","HIGHLAND PLATING CO",332813,"","OP",34.089088,-118.341636,"1001 N ORANGE DR","LOS ANGELES","CA","90038",2103511,"INCLUDE"
2536311,"3610265550","CARB","CA","San Bernardino",6071,NA,"Highland Supply Corp","Na",332999,"","ONRE",34.06883,-117.13524,"1500 Crafton Av","Redlands","CA","92373",2536311,"INCLUDE"
10064911,"38130311567","CARB","CA","San Francisco",6075,NA,"Highland Technology Inc","",334412,"","OP",37.76217,-122.46524,"320 Judah Street","San Francisco","CA","94112",10064911,"INCLUDE"
13836411,"38130317883","CARB","CA","San Francisco",6075,NA,"HIGHLAND TECHNOLOGY, INC","HIGHLAND TECHNOLOGY, INC",334519,"","OP",37.7732,-122.4186,"18 OTIS STREET","SAN FRANCISCO","CA","94103",13836411,"INCLUDE"
19624211,"38130324264","CARB","CA","San Francisco",6075,NA,"HIGHLAND TECHNOLOGY, INC","HIGHLAND TECHNOLOGY, INC",334515,"","OP",37.761891,-122.407624,"650 POTRERO AVENUE","SAN FRANCISCO","CA","94110",19624211,"INCLUDE"
10127411,"301026000000","CARB","CA","Orange",6059,NA,"HIGHTOWER PLATING & MANUFACTURING CO","HIGHTOWER PLATING & MANUFACTURING CO",332813,"","OP",33.8226,-117.853059,"2090 N GLASSELL BLVD","ORANGE","CA","92865",10127411,"INCLUDE"
1544411,"4313032826","CARB","CA","Santa Clara",6085,NA,"HILL MFG, LLC","HILL MFG, LLC",334413,"","OP",37.383825,-121.93975,"3363 EDWARD AVENUE","SANTA CLARA","CA","95050",1544411,"INCLUDE"
15848911,"1014307622","CARB","CA","Fresno",6019,NA,"HILLER AIRCRAFT CORP","HILLER AIRCRAFT CORP",332912,"","OP",36.859743,-120.461072,"925 M ST","FIREBAUGH","CA","93637",15848911,"INCLUDE"
757611,"36102684770","CARB","CA","San Bernardino",6071,NA,"Hillerich & Bradsby Co Inc","Na",339920,"","OP",34.03998,-117.59098,"1800 S Archibald Av","Ontario","CA","91761",757611,"INCLUDE"
105811,"1910268784","CARB","CA","Los Angeles",6037,NA,"Hillerich & Bradsby Company  I","Na",333415,"","ONRE",33.8886,-118.04553,"15601 Resin Pl","Santa Fe Springs","CA","90670",105811,"INCLUDE"
2540711,"331526000000","CARB","CA","Riverside",6065,NA,"Hills Cabinet Mfg Inc","Na",337110,"","OP",33.70638,-116.24003,"83-680 Citrus Ave","Indio","CA","92201",2540711,"INCLUDE"
19228011,"371227000000000","CARB","CA","San Diego",6073,NA,"HILTON SAN DIEGO CONVENTION CENTER HOTEL","HILTON SAN DIEGO BAYFRONT HOTEL",333618,"","OP",32.703662,-117.158227,"803 GULL ST","SAN DIEGO","CA","92101",19228011,"INCLUDE"
10108511,"361026000000","CARB","CA","San Bernardino",6071,NA,"HINO MOTORS MANUFACTURING USA, INC","HINO MOTORS MANUFACTURING USA, INC",336390,"","OP",34.061212,-117.558267,"290 S MILLIKEN AVE","ONTARIO","CA","91761",10108511,"INCLUDE"
1186711,"19102653098","CARB","CA","Los Angeles",6037,NA,"Hippopotamus","Na",337211,"","OP",33.96995,-118.23107,"6801  Wilson Av","Los Angeles","CA","90001",1186711,"INCLUDE"
9940711,"43130316568","CARB","CA","Santa Clara",6085,NA,"HIRSCH MACHINE, INC","HIRSCH MACHINE, INC",332710,"","OP",37.37411,-122.00948,"917 KIFER ROAD","SUNNYVALE","CA","94086",9940711,"INCLUDE"
10320811,"191026000000","CARB","CA","Los Angeles",6037,NA,"HIS LIFE WOODWORKS INC","HIS LIFE WOODWORKS INC",337110,"","OP",33.89442,-118.27687,"15107 S MAIN ST","GARDENA","CA","90248",10320811,"INCLUDE"
10207511,"","","CA","Los Angeles",6037,NA,"Hitachi Automotive Products (La) Inc","",336390,"","OP",33.84306,-118.33385,"475 Alaska Ave","Torrance","CA","90503",10207511,"INCLUDE"
16013511,"1130320357","CARB","CA","Alameda",6001,NA,"HITACHI CONSULTING CORPORATION","HITACHI CONSULTING CORPORATION",334614,"","OP",37.538455,-122.062967,"7979 GATEWAY BLVD, 2ND FLOOR","NEWARK","CA","94560",16013511,"INCLUDE"
1625511,"43130314917","CARB","CA","Santa Clara",6085,NA,"Hitachi Global Storage Technol","Na",334112,"","OP",37.20153,-121.82859,"650 Harry Road","San Jose","CA","95120",1625511,"INCLUDE"
84411,"191027000000","CARB","CA","Los Angeles",6037,NA,"HITCO CARBON COMPOSITES INC","HITCO CARBON COMPOSITES INC",336419,"Aircraft, Aerospace, or Related Parts Plant","OP",33.909165,-118.305101,"1551 W 139TH ST","GARDENA","CA","90249",84411,"INCLUDE"
13510011,"301026000000","CARB","CA","Orange",6059,NA,"HITEC METAL FABRICATION CORP.","HITEC METAL FABRICATION CORP.",332313,"","OP",33.806788,-117.901471,"1665 S CLAUDINA WAY","ANAHEIM","CA","92805",13510011,"INCLUDE"
2551911,"36102662794","CARB","CA","San Bernardino",6071,NA,"Hitek  Product Finishing  Inc","Na",339910,"","OP",33.98997,-117.70096,"14165 Ramona Ave","Chino","CA","91710",2551911,"INCLUDE"
1584011,"30102611818","CARB","CA","Orange",6059,NA,"HIXSON METAL FINISHING","HIXSON METAL FINISHING",332813,"","OP",33.63088,-117.9327,"817-853  PRODUCTION PL","NEWPORT BEACH","CA","92663",1584011,"INCLUDE"
1166311,"1910265960","CARB","CA","Los Angeles",6037,NA,"Hkm Of California Krasne Mfg","Na",336340,"","ONRE",34.01874,-118.21175,"3171 East 12th Street","Los Angeles","CA","90023",1166311,"INCLUDE"
20116411,"5611348369","CARB","CA","Ventura",6111,NA,"HLF, INC","HANSON LAB FURNITURE, INC",337127,"","OP",34.201294,-119.008974,"747 CALLE PLANO","CAMARILLO","CA","93012",20116411,"INCLUDE"
10084411,"3914301074","CARB","CA","San Joaquin",6077,NA,"HOGAN MANUFACTURING","HOGAN MANUFACTURING",332410,"","OP",37.795814,-120.992707,"1704 COLEY AVE","ESCALON","CA","95320",10084411,"INCLUDE"
2221211,"391430407","CARB","CA","San Joaquin",6077,NA,"HOGAN MANUFACTURING, INC","HOGAN MANUFACTURING INC",332999,"","OP",37.7823,-120.9979,"19527 S MCHENRY AVE","ESCALON","CA","95320",2221211,"INCLUDE"
10021911,"391430389","CARB","CA","San Joaquin",6077,NA,"HOGAN MFG INC","HOGAN MFG INC",332999,"","OP",37.942337,-121.249878,"1754 E MARIPOSA RD","STOCKTON","CA","95205",10021911,"INCLUDE"
17292811,"4011312916","CARB","CA","San Luis Obispo",6079,NA,"HOGUE GRIPS, INC.","HOGUE GRIPS, INC.",339910,"","OP",35.612663,-120.646949,"550 LINNE RD.","PASO ROBLES","CA","93446",17292811,"INCLUDE"
511711,"191026330","CARB","CA","Los Angeles",6037,NA,"Holga Inc","Na",337214,"","OP",34.21217,-118.48384,"7901 Woodley Av","Van Nuys","CA","91409",511711,"INCLUDE"
1641111,"4313031705","CARB","CA","Santa Clara",6085,NA,"Holland Pacific Hitch Company","Na",336340,"","OP",37.42027,-121.88871,"901 Ames Avenue","Milpitas","CA","95035",1641111,"INCLUDE"
250511,"19102610803","CARB","CA","Los Angeles",6037,NA,"Holmes-Hally Ind","Na",332919,"","OP",33.85998,-118.10107,"17720 Crusader Av","Cerritos","CA","90701",250511,"INCLUDE"
16013611,"43130320298","CARB","CA","Santa Clara",6085,NA,"HOLOGIC  INC","HOLOGIC  INC",334516,"","OP",37.406139,-121.988927,"1240 ELKO DRIVE","SUNNYVALE","CA","94089",16013611,"INCLUDE"
20093411,"4011312136","CARB","CA","San Luis Obispo",6079,NA,"HOME DEPOT STORE #1052","HOME DEPOT STORE #1052",333618,"","OP",35.25014,-120.68918,"1551 FROOM RANCH WAY","SAN LUIS OBISPO","CA","93401",20093411,"INCLUDE"
759911,"43130311331","CARB","CA","Santa Clara",6085,NA,"HONEYWELL","HONEYWELL",334413,"","OP",37.409384,-121.990915,"1349 MOFFETT PARK DR","SUNNYVALE","CA","94089",759911,"INCLUDE"
1542111,"4313032525","CARB","CA","Santa Clara",6085,NA,"Honeywell  Inc","Na",334513,"","ONRE",37.37685,-121.97409,"3050 Coronado Drive","Santa Clara","CA","95054",1542111,"INCLUDE"
1481711,"","","CA","San Diego",6073,NA,"Honeywell Electronic Materials Inc","Na",33221,"","OP",32.90222,-117.10861,"10080 Willow Creek Rd.","San Diego","CA","92131",1481711,"INCLUDE"
1481911,"","","CA","San Diego",6073,NA,"Honeywell Inc  Home & Building Controls W  Coast Oper","Na",334512,"","OP",32.5625,-116.97361,"2055 Dublin Dr.","San Diego","CA","92173",1481911,"INCLUDE"
5797011,"191027000000","CARB","CA","Los Angeles",6037,NA,"HONEYWELL INTERNATIONAL INC","HONEYWELL INTERNATIONAL INC",336412,"Aircraft, Aerospace, or Related Parts Plant","OP",33.858371,-118.322057,"2525 W 190TH ST DEPT 62 T 19","TORRANCE","CA","90504",5797011,"INCLUDE"
1196811,"1910266459","CARB","CA","Los Angeles",6037,NA,"Honeywell International Inc","Na",336411,"","OP",34.00425,-118.19274,"4037 Bandini Blvd","Vernon","CA","90023",1196811,"INCLUDE"
1187911,"19102653687","CARB","CA","Los Angeles",6037,NA,"Hooter Bros Enameling Inc","Na",339910,"","OP",34.04999,-118.06105,"2460 N Rosemead Bl","South El Monte","CA","91733",1187911,"INCLUDE"
3138611,"331026000000","CARB","CA","Riverside",6065,NA,"Hoover Containment  Inc","Na",333415,"","OP",34.00998,-117.50099,"4085 Bain Street","Mira Loma","CA","91752",3138611,"INCLUDE"
20991711,"4816355984","CARB","CA","Solano",6095,NA,"HORIZON CONSTRUCTION SERVICES","HORIZON CONSTRUCTION SERVICES",337110,"","OP",38.38624,-121.959665,"2140 ICON WAY, SUITE 400","VACAVILLE","CA","95688",20991711,"INCLUDE"
1467911,"5716351271","CARB","CA","Yolo",6113,NA,"Horizon Glass","Na",332994,"","OP",38.58748,-121.53035,"1200 Triange Court","West Sacramento","CA","95605",1467911,"INCLUDE"
10043311,"37122795278","CARB","CA","San Diego",6073,NA,"Horizon Sports Technologies","",33992,"","OP",32.88567,-117.16932,"8985         Crestmar Pointe","San Diego","CA","92121",10043311,"INCLUDE"
17353411,"2014307565","CARB","CA","Madera",6039,NA,"HORN MACHINE TOOLS INC","HORN MACHINE TOOLS INC",332812,"","OP",36.896412,-119.811677,"40455 BRICKYARD DR","MADERA","CA","93636",17353411,"INCLUDE"
2205511,"19102656344","CARB","CA","Los Angeles",6037,NA,"Horton Emergency Vehicles Co","Na",336999,"","OP",34.04997,-118.03104,"10941 Weaver Av","South El Monte","CA","91733",2205511,"INCLUDE"
13789911,"43130316131","CARB","CA","Santa Clara",6085,NA,"HOSPIRA, INC","HOSPIRA, INC",332994,"","OP",37.14424,-121.64772,"755 JARVIS DRIVE","MORGAN HILL","CA","95037",13789911,"INCLUDE"
15689811,"41604814","CARB","CA","Butte",6007,NA,"HOTCOATS POWDER COATING","HOTCOATS POWDER COATING",332323,"","OP",39.785548,-121.838275,"13308 CABIN HOLLOW COURT, SUITE 100","CHICO","CA","95973",15689811,"INCLUDE"
1181911,"19102652568","CARB","CA","Los Angeles",6037,NA,"Houston Valve Sales","Na",333318,"","OP",33.92992,-118.22109,"11201 S Santa Fe Av","Lynwood","CA","90262",1181911,"INCLUDE"
1324011,"19102695564","CARB","CA","Los Angeles",6037,NA,"Howard Custom Boats Inc","Na",3366,"Fiberglass Products Manuf","ONRE",34.43436,-118.58827,"28113-15 Stanford Ave","Valencia","CA","91355",1324011,"INCLUDE"
2354711,"33102651055","CARB","CA","Riverside",6065,NA,"Howden Airdynamics","Na",333413,"","OP",33.88392,-117.61532,"2616 Research Dr","Corona","CA","91720",2354711,"INCLUDE"
67711,"191026000000","CARB","CA","Los Angeles",6037,NA,"Howmet Castings","Na",331529,"","OP",33.99727,-117.89487,"925 S Charlie Rd","City Of Industry","CA","91748",67711,"INCLUDE"
13499711,"301026000000","CARB","CA","Orange",6059,NA,"HOWMET GLOBAL FASTENENING SYSTEMS INC.","HOWMET GLOBAL FASTENENING SYSTEMS INC.",332722,"","OP",33.864671,-117.889422,"800 S STATE COLLEGE BLVD","FULLERTON","CA","92831",13499711,"INCLUDE"
10325811,"191026000000","CARB","CA","Los Angeles",6037,NA,"HOWMET GLOBAL FASTENING SYSTEMS INC","HOWMET GLOBAL FASTENING SYSTEMS INC",332722,"","OP",33.810745,-118.339464,"3000 W LOMITA BLVD","TORRANCE","CA","90505",10325811,"INCLUDE"
