OBJECTID,HUC12,Name,BioAqRankSW,BioAqSumSW,NtvAqRankSW,NtvAqSumSW,RarAqRankSW,RarAqSumSW,RwiAqRankSW,RwiAqMaxSW,NtvFish,NtvAqInvt,NtvAqAmph,NtvAqRept,RarFish,RarAqAmph,RarAqRept,RwiAqFishSWNorm,RwiAqAmphSWNorm,RwiAqReptSWNorm,Shape_Length,Shape_Area
151,1.806E+11,Canyon Del Rey,4,0.263374,5,0.591087,1,0.075472,3,0.025735296,9,0,6,5,0,1,0,0,0.0257353,0,41025.64097,51204828.56
152,1.806E+11,Watsonville Slough Frontal,5,0.469955,5,0.752419,5,0.433962,4,0.048923697,14,13,8,5,1,3,1,0.00609756,0.048923701,0.01658986,45990.74366,62444044.84
153,1.805E+11,San Felipe Creek,5,0.348574,5,0.574133,4,0.301887,4,0.040228046,6,35,5,4,0,2,1,0,0.04022805,0.01658986,67263.30603,128305652.3
154,1.805E+11,Middle Fork Coyote Creek,5,0.350541,5,0.596344,4,0.301887,3,0.023188403,6,42,5,4,0,2,1,0,0.023188399,0.01658986,43127.05519,58955395.32
155,1.805E+11,Dry Creek-Arroyo Valle,5,0.343223,4,0.475901,4,0.377358,4,0.048923697,7,0,5,4,0,3,1,0,0.048923701,0.01658986,54152.74361,55957500.65
156,1.80202E+11,Beaver Lake-Sacramento River,5,0.456773,4,0.550616,5,0.490566,5,0.159471914,21,4,3,3,6,0,1,0.064078897,0,0.159471899,97113.0181,115064445
157,1.80202E+11,Pleasant Grove Creek Canal-Cross Canal,5,0.375721,4,0.507379,4,0.320755,5,0.159471914,16,0,2,4,3,0,1,0.022292729,0,0.159471899,83096.22519,117312028.2
158,1.80202E+11,Oregon Gulch-Feather River,5,0.52857,5,0.666146,5,0.54717,5,0.176061764,16,13,4,5,3,1,2,0.00990572,0.020172911,0.176061794,107837.1096,120084395.8
159,1.80202E+11,Hamlin Slough,4,0.304329,5,0.741457,1,0.056604,1,0.001886792,14,36,5,5,1,0,0,0.001886792,0,0,63849.90738,108803404.2
160,1.80202E+11,Upper South Fork Battle Creek,4,0.301575,5,0.576464,3,0.207547,1,0.008695652,4,35,6,4,1,2,0,0.003164557,0.008695652,0,57941.91365,96486885.63
161,1.80202E+11,Glendenning Creek,4,0.246804,3,0.424603,3,0.207547,2,0.016589861,3,0,5,4,1,0,1,0.001886792,0,0.01658986,33042.97153,54185802.12
162,1.80202E+11,Upper South Cow Creek,4,0.269263,4,0.452584,3,0.245283,1,0.00990572,3,0,6,4,3,1,0,0.00990572,0,0,45652.39649,81801037.22
163,1.80202E+11,Panther Creek,3,0.199796,4,0.465408,1,0.056604,1,0.003164557,4,0,6,4,1,0,0,0.003164557,0,0,35648.97316,44216488.03
164,1.80202E+11,Bailey Creek,3,0.237415,5,0.62406,0,0,0,0,4,50,6,4,0,0,0,0,0,0,72170.12128,83979145.39
165,1.802E+11,Green Burney Creek-Burney Creek,3,0.172179,4,0.452584,0,0,0,0,3,0,6,4,0,0,0,0,0,0,45950.09611,75448989.71
166,1.802E+11,McCloud River Headwaters,4,0.255108,4,0.488492,2,0.132075,4,0.050000001,1,0,6,5,1,1,0,0.050000001,0,0,34912.99425,59658498.33
167,1.802E+11,Upper Bear Creek,3,0.200005,4,0.450252,1,0.075472,0,0,5,0,5,4,0,1,0,0,0,0,64471.13982,107981912.2
168,1.80102E+11,Willow Creek,2,0.117714,2,0.309417,0,0,0,0,1,0,4,3,0,0,0,0,0,0,104203.7846,165020258.6
169,1.80102E+11,Klamath Strait Drain,2,0.126584,3,0.332734,0,0,0,0,5,0,3,3,0,0,0,0,0,0,76601.24691,45427033.94
170,1.806E+11,Santa Lucia Creek,4,0.295504,5,0.552614,3,0.207547,2,0.016589861,6,0,6,5,1,0,1,0.004273504,0,0.01658986,37630.11215,47641766.88
171,1.806E+11,Forest Creek-San Antonio River,5,0.380991,5,0.66891,3,0.207547,5,0.125,2,44,7,5,1,0,1,0.125,0,0.01658986,59911.77651,112063432.3
172,1.806E+11,Mission Creek,5,0.3526,4,0.529297,4,0.377359,3,0.020172907,2,0,7,5,0,1,2,0,0.020172911,0.01658986,46605.50039,52489774.19
173,1.806E+11,Shirttail Gulch-Salinas River,4,0.263674,5,0.632204,1,0.056604,1,0.004273504,8,17,6,5,1,0,0,0.004273504,0,0,60202.44487,92482529.07
174,1.806E+11,Stonewall Creek,3,0.189832,4,0.498984,0,0,0,0,4,0,5,5,0,0,0,0,0,0,39697.43317,41821908.75
175,1.806E+11,Santa Ana Creek,5,0.393429,4,0.539789,5,0.433962,4,0.060400952,5,0,6,5,1,3,1,0.004273504,0.060400952,0.01658986,78974.58561,136448787.1
176,1.805E+11,East Fork Coyote Creek,4,0.33002,4,0.542402,4,0.301887,3,0.023188403,6,25,5,4,0,2,1,0,0.023188399,0.01658986,72156.37105,103891622.5
177,1.806E+11,Upper North Fork Pacheco Creek,4,0.253982,3,0.424603,3,0.226415,2,0.016589861,3,0,5,4,0,1,1,0,0.01449275,0.01658986,57894.89214,69116378.82
178,1.806E+11,Upper Pacheco Creek,4,0.260676,3,0.437427,3,0.207547,4,0.040228046,4,0,5,4,1,2,0,0.004273504,0.04022805,0,41226.30013,48512526.47
179,1.804E+11,Red Creek-South Fork Orestimba Creek,4,0.249104,3,0.411779,3,0.226415,2,0.016589861,2,0,5,4,0,1,1,0,0.01449275,0.01658986,50926.58705,63382068.07
180,1.804E+11,Quinto Creek,3,0.190719,4,0.501316,0,0,0,0,2,0,6,5,0,0,0,0,0,0,67721.10212,78900664.55
181,1.804E+11,Burns Cutoff-San Joaquin River,5,0.43388,4,0.547046,5,0.433962,5,0.159471914,18,15,3,3,5,0,1,0.046837531,0,0.159471899,44429.00506,45779764.49
182,1.804E+11,Grizzly Slough-Cosumnes River,5,0.473935,4,0.522535,5,0.54717,5,0.176061764,15,0,3,4,3,1,2,0.00990572,0.0257353,0.176061794,74030.67733,91020124.05
183,1.80202E+11,Laguna Creek,5,0.439411,5,0.601596,4,0.377359,5,0.176061764,13,33,3,4,0,1,2,0,0.020172911,0.176061794,92775.66045,124584628.1
184,1.804E+11,Lower Deer Creek,4,0.291662,5,0.614404,2,0.132075,3,0.020172907,13,0,5,5,1,1,0,0.001886792,0.020172911,0,107703.0409,117542264.5
185,1.80202E+11,Ping Slough-Coon Creek,5,0.372319,5,0.611644,3,0.207547,5,0.159471914,17,20,3,4,1,0,1,0.001886792,0,0.159471899,67892.7186,141429756.7
186,1.80201E+11,Woods Creek-Yuba River,4,0.327455,4,0.44792,4,0.396226,2,0.016589861,7,0,4,4,3,1,1,0.00990572,0.008695652,0.01658986,60292.78436,86360577.87
187,1.80201E+11,Middle Dry Creek,3,0.240346,4,0.46423,2,0.150943,2,0.016589861,6,18,3,4,0,0,1,0,0,0.01658986,53710.3944,103329321.9
188,1.80201E+11,Vineyard Creek-Dry Creek,5,0.350586,5,0.565323,4,0.339623,2,0.016589861,7,37,4,4,2,1,1,0.008018925,0.008695652,0.01658986,57613.01662,127263724.5
189,1.80202E+11,Lost Creek-Deer Creek,4,0.276257,5,0.592197,2,0.132075,1,0.001886792,3,44,6,4,1,1,0,0.001886792,0,0,59342.88654,78946788.4
190,1.80201E+11,Warner Creek,3,0.210336,4,0.477408,1,0.075472,0,0,4,32,5,3,0,1,0,0,0,0,79790.6619,114889417.5
191,1.802E+11,Tule River,4,0.2757,3,0.368875,3,0.264151,5,0.091666646,10,0,2,3,2,0,1,0.091666646,0,0.01658986,70163.85363,143238152.5
192,1.80102E+11,Double Head Mountain,3,0.162511,2,0.279105,1,0.113208,4,0.034855772,3,0,2,3,2,0,0,0.034855772,0,0,63156.88366,139822337
193,1.806E+11,San Simeon Creek,5,0.503738,5,0.816949,5,0.490566,2,0.016589861,9,80,5,5,2,1,2,0.01037106,0.01449275,0.01658986,47746.42134,83241774.59
194,1.806E+11,Nacimiento Reservoir-Nacimiento River,4,0.273388,3,0.419007,3,0.283019,2,0.016589861,3,0,7,3,1,1,1,0.004273504,0.008695652,0.01658986,48890.45137,87144426.65
195,1.806E+11,Topo Creek,4,0.299614,3,0.439759,4,0.301887,4,0.045908201,2,0,6,4,0,2,1,0,0.045908201,0.01658986,61743.48309,101799056.9
196,1.806E+11,Sweetwater Canyon,3,0.160647,3,0.422271,0,0,0,0,5,0,4,4,0,0,0,0,0,0,47263.76122,54185677
197,1.804E+11,Ortigalita Creek,3,0.180074,4,0.473336,0,0,0,0,2,0,5,5,0,0,0,0,0,0,59239.23528,72006330.96
198,1.804E+11,O'Neill Forebay-San Luis Creek,3,0.195598,4,0.51414,0,0,0,0,3,0,6,5,0,0,0,0,0,0,38027.16676,49878990.5
199,1.804E+11,Mud Slough,5,0.41079,3,0.394291,5,0.509434,5,0.176061764,5,0,3,4,1,2,2,0.001886792,0.045908201,0.176061794,123207.5807,204036501.2
200,1.80401E+11,Simmons Creek-Littlejohns Creek,4,0.268529,5,0.604637,1,0.075472,3,0.025735296,12,38,3,4,0,1,0,0,0.0257353,0,121626.2624,114725266.3
201,1.80201E+11,Magnolia Creek-Bear River,3,0.23014,4,0.520768,1,0.075472,1,0.008695652,6,27,4,4,0,1,0,0,0.008695652,0,77333.04263,118091597.7
202,1.80201E+11,Slate Creek,4,0.281746,3,0.38613,3,0.283019,4,0.071437724,0,0,5,4,1,3,0,0.00943396,0.071437716,0,88092.78504,159144212
203,1.802E+11,Poison Lake,2,0.143456,2,0.281437,1,0.075472,3,0.020172907,1,0,3,3,0,1,0,0,0.020172911,0,47934.20991,98736013.99
204,1.808E+11,Headwaters Susan River,2,0.127471,3,0.335066,0,0,0,0,3,0,4,3,0,0,0,0,0,0,64719.01074,75974722.91
205,1.802E+11,Little Valley-Horse Creek,3,0.162412,3,0.426911,0,0,0,0,3,36,1,4,0,0,0,0,0,0,41747.3524,68454245.79
206,1.802E+11,Clarks Valley-Pit River,2,0.14335,3,0.376803,0,0,0,0,8,0,1,4,0,0,0,0,0,0,32123.81241,42133149.54
207,1.802E+11,South Fork Juniper Creek,2,0.118955,2,0.312681,0,0,0,0,3,0,1,4,0,0,0,0,0,0,43189.57092,58015211.55
208,1.802E+11,Big Swamp-Ash Creek,3,0.234799,4,0.449651,2,0.150943,2,0.016589861,7,27,1,4,0,0,1,0,0,0.01658986,86638.78474,175460353.5
209,1.80102E+11,Lone Pine Butte,2,0.091545,2,0.240632,0,0,0,0,0,0,2,3,0,0,0,0,0,0,58271.24714,137114311.2
210,1.80102E+11,Boles Creek,3,0.20139,3,0.381303,1,0.113208,4,0.034855772,8,12,2,3,2,0,0,0.034855772,0,0,69156.42462,75372919.78
211,1.806E+11,Willow Creek-Frontal Pacific Ocean,5,0.354622,5,0.575931,4,0.339623,2,0.016589861,10,0,5,5,2,1,1,0.01037106,0.01449275,0.01658986,39925.96762,19277755.89
212,1.806E+11,Morro Creek,5,0.367566,5,0.591087,4,0.358491,2,0.016589861,9,0,6,5,1,2,1,0.004273504,0.01449275,0.01658986,46954.8576,62326398.25
213,1.806E+11,Kemp Canyon-San Antonio River,3,0.229695,4,0.542888,1,0.056604,1,0.004273504,4,35,7,3,1,0,0,0.004273504,0,0,49407.15153,55678408.69
214,1.806E+11,North Fork Lewis Creek,3,0.156656,3,0.411779,0,0,0,0,2,0,5,4,0,0,0,0,0,0,38549.58987,53707947.99
215,1.804E+11,Upper Poso Slough,5,0.353121,4,0.450252,4,0.301887,5,0.176061764,5,0,5,4,0,0,2,0,0,0.176061794,146891.6288,301964664.4
216,1.804E+11,City of Winton-Bear Creek,3,0.220676,3,0.371207,2,0.188679,3,0.020172907,8,0,3,3,2,1,0,0.01252509,0.020172911,0,69013.18753,210039569.8
217,1.80401E+11,McCarty Creek-Littlejohns Creek,3,0.18105,4,0.475901,0,0,0,0,7,0,5,4,0,0,0,0,0,0,44199.6216,60414643
218,1.804E+11,Cherokee Creek,3,0.160647,3,0.422271,0,0,0,0,5,0,4,4,0,0,0,0,0,0,55512.74159,75981998.25
219,1.804E+11,Calaveritas Creek,3,0.155769,3,0.409447,0,0,0,0,4,0,4,4,0,0,0,0,0,0,58143.01719,86724608.02
220,1.804E+11,San Domingo Creek,3,0.166413,3,0.437427,0,0,0,0,4,0,5,4,0,0,0,0,0,0,76601.42722,85042758.48
221,1.804E+11,Martinez Creek,4,0.27067,4,0.537342,2,0.150943,3,0.023188403,7,37,3,4,0,2,0,0,0.023188399,0,46289.88485,52336512.57
222,1.804E+11,North Fork Dry Creek-Dry Creek,3,0.171292,4,0.450252,0,0,0,0,5,0,5,4,0,0,0,0,0,0,55004.99702,51104197.32
223,1.804E+11,Scott Creek,3,0.154881,3,0.407115,0,0,0,0,6,0,3,4,0,0,0,0,0,0,55081.56995,96806403.69
224,1.80201E+11,White Rock Creek-South Fork American River,4,0.296444,4,0.460744,4,0.301887,2,0.016589861,8,0,4,4,0,2,1,0,0.008695652,0.01658986,44060.42726,51559375.76
225,1.80201E+11,Peavine Creek-North Fork Middle Fork American River,3,0.231772,3,0.435096,2,0.150943,3,0.023188403,6,0,4,4,0,2,0,0,0.023188399,0,60603.67491,87467987.51
226,1.80201E+11,Long Canyon,4,0.253982,3,0.424603,3,0.226415,2,0.016589861,3,0,5,4,0,1,1,0,0.008695652,0.01658986,78167.61392,126628123.6
227,1.80201E+11,Fall Creek-South Yuba River,4,0.276059,3,0.38613,4,0.301887,4,0.037621267,0,0,5,4,0,2,1,0,0.037621271,0.01658986,50321.27147,90966761.52
228,1.80201E+11,Downie River,3,0.183797,3,0.398954,1,0.075472,1,0.008695652,1,0,5,4,0,1,0,0,0.008695652,0,37214.14559,48238420.24
229,1.80201E+11,Ward Creek-Indian Creek,2,0.127471,3,0.335066,0,0,0,0,3,0,4,3,0,0,0,0,0,0,50146.06997,78224890.39
230,1.808E+11,Willard Creek,3,0.159127,3,0.418274,0,0,0,0,4,31,3,3,0,0,0,0,0,0,40269.18914,75565000.15
231,1.808E+11,Upper Willow Creek ,2,0.11106,2,0.291929,0,0,0,0,4,0,2,3,0,0,0,0,0,0,62344.37017,146075464.8
232,1.808E+11,Bullard Lake,2,0.106182,2,0.279105,0,0,0,0,3,0,2,3,0,0,0,0,0,0,46654.9514,53391746.35
233,1.808E+11,Grasshopper Valley,2,0.119842,2,0.315013,0,0,0,0,1,0,2,4,0,0,0,0,0,0,62675.30216,134750330.1
234,1.808E+11,Anderson Canyon,2,0.096424,2,0.253456,0,0,0,0,1,0,2,3,0,0,0,0,0,0,71664.28466,172412873.5
235,1.802E+11,Ash Valley-Ash Creek,3,0.161251,2,0.304754,1,0.056604,4,0.0625,5,0,2,3,1,0,0,0.0625,0,0,60706.15086,142664176.4
236,1.802E+11,Witcher Creek,2,0.123031,2,0.323395,0,0,0,0,2,18,2,3,0,0,0,0,0,0,39725.86946,58880623.81
237,1.806E+11,San Miguel Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54537.00297,37121498.16
238,1.806E+11,Salsipuedes Creek,4,0.327175,3,0.409447,5,0.433962,2,0.016589861,4,0,4,4,1,1,2,0.006024095,0.01449275,0.01658986,42925.55749,49571453.83
239,1.806E+11,El Jaro Creek,4,0.311781,4,0.519926,3,0.283019,2,0.016589861,4,26,5,4,1,1,1,0.006024095,0.01449275,0.01658986,47599.82997,85687465.91
240,1.806E+11,Harris Canyon,4,0.271334,4,0.471004,3,0.207547,4,0.034665663,4,0,4,5,1,2,0,0.021739131,0.034665659,0,38092.63886,46655945.04
241,1.806E+11,Lower Arroyo Grande Creek,5,0.48771,5,0.755952,5,0.509434,2,0.016589861,8,56,6,5,1,2,2,0.004273504,0.01449275,0.01658986,71506.01984,78486672.79
242,1.806E+11,Los Berros Creek,4,0.250471,4,0.511809,2,0.132075,2,0.01449275,5,0,5,5,1,1,0,0.004273504,0.01449275,0,56565.96988,73659264.34
243,1.806E+11,Lower Alamo Creek,5,0.36058,5,0.553856,4,0.377359,2,0.016589861,1,40,6,4,0,1,2,0,0.01449275,0.01658986,59446.17195,96989917.17
244,1.806E+11,1.81E+11,2,0.143882,3,0.378202,0,0,0,0,2,0,6,3,0,0,0,0,0,0,38968.52838,46902124.23
245,1.806E+11,Pilitas Creek-Salinas River,5,0.350821,3,0.391027,5,0.433962,5,0.097165667,3,0,6,3,1,3,1,0.004273504,0.097165667,0.01658986,63432.77563,91966217.04
246,1.806E+11,McDonald Canyon-San Juan Creek,3,0.231707,2,0.322241,3,0.226415,4,0.060400952,2,0,4,3,0,3,0,0,0.060400952,0,62910.19144,94009800.76
247,1.806E+11,Lower Cholame Creek,4,0.306032,3,0.366664,4,0.377358,4,0.060400952,2,14,4,3,0,3,1,0,0.060400952,0.01658986,78005.41455,126156806.2
248,1.803E+11,Middle Warthan Creek,3,0.239346,3,0.38613,3,0.226415,2,0.016589861,0,0,5,4,0,1,1,0,0.008695652,0.01658986,47945.05973,80759366.05
249,1.803E+11,White Creek,3,0.168274,3,0.35815,1,0.075472,1,0.008695652,0,0,4,4,0,1,0,0,0.008695652,0,52612.40022,107620339.9
250,1.803E+11,Town of Tranquility-Fresno Slough,2,0.121705,2,0.31991,0,0,0,0,4,0,3,3,0,0,0,0,0,0,92704.79289,149457681.1
251,1.803E+11,Mud 1085 Dam-Fresno Slough,2,0.121705,2,0.31991,0,0,0,0,4,0,3,3,0,0,0,0,0,0,77160.15351,141169764.4
252,1.804E+11,Lower Black Rascal Creek,3,0.211231,3,0.358383,2,0.150943,4,0.045908201,7,0,3,3,0,2,0,0,0.045908201,0,82084.54241,78708404.72
253,1.804E+11,Middle Mariposa Slough,4,0.258898,3,0.332734,4,0.301887,4,0.045908201,5,0,3,3,0,2,1,0,0.045908201,0.01658986,75790.61927,149052080.8
254,1.804E+11,Upper Owens Creek,4,0.308485,4,0.463076,4,0.301887,4,0.045908201,6,0,5,4,0,2,1,0,0.045908201,0.01658986,115403.6138,98295033.23
255,1.804E+11,Gallup Creek-Dry Creek,3,0.223984,5,0.588755,0,0,0,0,11,0,5,5,0,0,0,0,0,0,41945.06419,52525966.8
256,1.804E+11,Moccasin Creek,4,0.297861,3,0.437427,3,0.283019,4,0.0625,4,0,5,4,1,1,1,0.0625,0.008695652,0.01658986,44806.99404,45995516.87
257,1.804E+11,Mormon Creek-Stanislaus River,4,0.295007,4,0.532438,3,0.226415,2,0.016589861,7,9,6,4,0,1,1,0,0.01449275,0.01658986,80021.71584,137691763
258,1.804E+11,Stony Gulch-Stanislaus River,3,0.195986,4,0.44792,1,0.056604,1,0.0106383,7,0,4,4,1,0,0,0.0106383,0,0,43567.64061,44145773.15
259,1.804E+11,Lower South Fork Mokelumne River,3,0.155769,3,0.409447,0,0,0,0,4,0,4,4,0,0,0,0,0,0,33622.42628,38368613.51
260,1.804E+11,Mill Creek-North Fork Mokelumne River,3,0.160647,3,0.422271,0,0,0,0,5,0,4,4,0,0,0,0,0,0,68566.9137,73464108.22
261,1.804E+11,Lower Middle Fork Mokelumne River,3,0.155769,3,0.409447,0,0,0,0,4,0,4,4,0,0,0,0,0,0,66458.64194,60613527.21
262,1.804E+11,Steely Fork Cosumnes River,4,0.253095,3,0.422271,3,0.226415,2,0.016589861,5,0,4,4,0,1,1,0,0.01449275,0.01658986,44544.39282,68369174.39
263,1.80201E+11,Bassi Fork,3,0.228436,3,0.330169,3,0.207547,4,0.06274204,0,0,3,4,1,2,0,0.00943396,0.06274204,0,41404.61984,55106548.05
264,1.80201E+11,Chimney Flat-South Fork American River,3,0.217547,3,0.35815,2,0.150943,4,0.06274204,0,0,4,4,0,2,0,0,0.06274204,0,46164.04776,59744966.63
265,1.80201E+11,Pass Creek,3,0.17597,3,0.35815,1,0.075472,3,0.028925616,0,0,4,4,0,1,0,0,0.02892562,0,30910.59002,47065542.13
266,1.80201E+11,Cottonwood Creek,2,0.101303,2,0.26628,0,0,0,0,2,0,2,3,0,0,0,0,0,0,36107.93528,43266836.55
267,1.808E+11,Lower Willow Creek,2,0.134479,3,0.353486,0,0,0,0,4,0,2,4,0,0,0,0,0,0,77472.42039,127036213.2
268,1.808E+11,Coyote Flat,2,0.096424,2,0.253456,0,0,0,0,1,0,2,3,0,0,0,0,0,0,52528.65895,124591132.5
269,1.802E+11,Romero Creek-South Fork Pit River,3,0.181221,3,0.384031,1,0.056604,4,0.035714284,9,0,3,3,1,0,0,0.03571428,0,0,71899.99073,115193279.8
270,1.802E+11,Rattlesnake Creek,2,0.150997,3,0.396904,0,0,0,0,6,25,2,3,0,0,0,0,0,0,47126.15513,63763400.6
271,1.802E+11,Gleason Creek,2,0.131463,3,0.345558,0,0,0,0,6,0,3,3,0,0,0,0,0,0,35168.53114,43538394.27
272,1.802E+11,Thoms Creek,3,0.177284,4,0.466002,0,0,0,0,5,42,3,3,0,0,0,0,0,0,41198.01237,67414410.8
273,1.806E+11,Santa Rosa Creek-Santa Ynez River,5,0.393429,4,0.539789,5,0.433962,4,0.060400952,5,0,6,5,1,3,1,0.006024095,0.060400952,0.01658986,53307.9544,113048880.4
274,1.806E+11,Tajiguas Creek-Frontal Santa Barbara Channel,5,0.487079,5,0.69109,5,0.566038,3,0.023188403,7,59,6,4,2,2,2,0.01212166,0.023188399,0.01658986,60285.97471,125382994.2
275,1.806E+11,Manzana Creek,5,0.409373,5,0.625509,5,0.433962,2,0.016589861,1,52,5,5,1,1,2,0.006024095,0.01449275,0.01658986,65376.68459,145612220.2
276,1.806E+11,Upper Alamo Creek,4,0.288876,3,0.365378,4,0.377359,2,0.016589861,1,0,6,3,0,1,2,0,0.01449275,0.01658986,54821.99428,131352703.1
277,1.806E+11,Rogers Creek-San Juan Creek,3,0.178108,3,0.378202,1,0.075472,2,0.01449275,2,0,6,3,0,1,0,0,0.01449275,0,62162.87617,140119912.2
278,1.806E+11,Barrett Creek-San Juan Creek,3,0.237693,3,0.378202,3,0.226415,3,0.020172907,2,0,6,3,0,1,1,0,0.020172911,0.01658986,56371.50153,97438323.86
279,1.803E+11,Cottonwood Creek,2,0.117714,2,0.309417,0,0,0,0,1,0,4,3,0,0,0,0,0,0,41933.72477,50831213.41
280,1.803E+11,Franciscan Creek,2,0.117714,2,0.309417,0,0,0,0,1,0,4,3,0,0,0,0,0,0,43295.05059,50131532.77
281,1.803E+11,Alamo Solo Spring,2,0.122592,2,0.322241,0,0,0,0,2,0,4,3,0,0,0,0,0,0,63257.099,117515831.6
282,1.803E+11,Arroyo Robador-Frontal Tulare Lake Bed,2,0.088529,2,0.232704,0,0,0,0,2,0,3,2,0,0,0,0,0,0,43054.63825,71796431.34
283,1.804E+11,Upper Dry Creek,4,0.25106,4,0.463076,2,0.150943,4,0.045908201,6,0,5,4,0,2,0,0,0.045908201,0,58988.99041,67952453.44
284,1.804E+11,Schmidt Creek-Fresno River,3,0.236352,4,0.520059,1,0.075472,3,0.025735296,5,22,5,4,0,1,0,0,0.0257353,0,93274.82685,131692725
285,1.804E+11,Town of Trigo,3,0.201473,3,0.332734,2,0.150943,4,0.045908201,5,0,3,3,0,2,0,0,0.045908201,0,57678.16217,68391641.62
286,1.804E+11,Upper Burns Creek,3,0.171292,4,0.450252,0,0,0,0,5,0,5,4,0,0,0,0,0,0,54289.83296,104859412.1
287,1.804E+11,Stockton Creek-Mariposa Creek,4,0.292931,4,0.526982,3,0.226415,2,0.016589861,5,33,4,4,0,1,1,0,0.008695652,0.01658986,59208.05598,88133874.38
288,1.804E+11,Indian Gulch-North Fork Merced River,3,0.235028,4,0.450252,2,0.150943,2,0.016589861,5,0,5,4,0,0,1,0,0,0.01658986,48783.60412,86155853.84
289,1.804E+11,Highland Creek,4,0.255776,3,0.436899,2,0.150943,5,0.08448118,0,16,5,4,0,2,0,0,0.08448118,0,80894.67971,159287379.7
290,1.80201E+11,Silver Lake-Silver Fork American River,3,0.228191,3,0.38613,2,0.150943,4,0.06274204,0,0,5,4,0,2,0,0,0.06274204,0,40575.88888,61038859.4
291,1.60501E+11,Big Meadow Creek-Upper Truckee River,4,0.264973,4,0.535496,2,0.132075,3,0.028925616,7,47,4,3,1,1,0,0.01020408,0.02892562,0,44137.45222,71087187.79
292,1.80201E+11,Lake Aloha-South Fork American River,4,0.307474,4,0.481321,3,0.264151,4,0.06274204,0,30,5,4,2,2,0,0.019638039,0.06274204,0,62172.29584,141101643.5
293,1.60501E+11,Prosser Creek ,4,0.250239,4,0.492359,2,0.132075,3,0.033333335,8,47,2,3,1,1,0,0.033333339,0.02892562,0,50443.37154,84141857.52
294,1.60501E+11,Martis Creek,4,0.250926,4,0.498573,2,0.132075,3,0.028925616,7,53,2,3,1,1,0,0.01020408,0.02892562,0,47143.73791,108278378.2
295,1.60501E+11,Incline Lake-Frontal Lake Tahoe,2,0.120818,2,0.317578,0,0,0,0,6,0,2,3,0,0,0,0,0,0,7983.596936,921570.1369
296,1.80201E+11,Badenaugh Canyon-Smithneck Creek,2,0.115958,2,0.304802,0,0,0,0,1,25,1,3,0,0,0,0,0,0,39816.23221,81367720.8
297,1.60501E+11,Boca Reservoir-Little Truckee River,3,0.241232,3,0.403959,2,0.188679,4,0.04145408,7,32,1,3,2,1,0,0.04145408,0.02892562,0,46076.11422,93871113.61
298,1.808E+11,Robinson Canyon-Long Valley Creek,2,0.134479,3,0.353486,0,0,0,0,4,0,2,4,0,0,0,0,0,0,51573.7349,92261032.35
299,1.808E+11,Middle Skedaddle Creek,2,0.082763,2,0.217548,0,0,0,0,3,0,2,2,0,0,0,0,0,0,26489.00915,23374614.94
300,1.808E+11,Lower Deep Creek,2,0.082763,2,0.217548,0,0,0,0,3,0,2,2,0,0,0,0,0,0,63224.64551,129474025.9
301,1.808E+11,Painters Creek,2,0.073005,2,0.191899,0,0,0,0,1,0,2,2,0,0,0,0,0,0,47134.48382,72238264.56
302,1.808E+11,Upper Red Rock Creek,2,0.107069,2,0.281437,0,0,0,0,1,0,3,3,0,0,0,0,0,0,49233.18785,84115708.05
303,1.808E+11,Hays Canyon,2,0.068127,2,0.179075,0,0,0,0,0,0,2,2,0,0,0,0,0,0,18251.13151,9606382.923
304,1.808E+11,Fortynine Creek-Frontal Middle Alkali Lake,2,0.068127,2,0.179075,0,0,0,0,0,0,2,2,0,0,0,0,0,0,39132.71403,56479627.14
305,1.808E+11,Bidwell Creek-Frontal Upper Alkali Lake,2,0.089416,2,0.235036,0,0,0,0,0,0,4,2,0,0,0,0,0,0,52382.03907,76996038.71
306,1.808E+11,Mud Lake-Frontal Upper Alkali Lake,2,0.068127,2,0.179075,0,0,0,0,0,0,2,2,0,0,0,0,0,0,54530.55291,91002975.77
307,1.806E+11,Indian Creek,5,0.41179,3,0.337397,5,0.603774,5,0.141243964,1,0,5,3,0,4,2,0,0.141243994,0.01658986,59908.56464,91607173.86
308,1.806E+11,Mission Creek-Frontal Santa Barbara Channel,5,0.515735,5,0.773012,5,0.566038,2,0.016589861,7,76,7,4,2,2,2,0.01212166,0.01449275,0.01658986,73862.36998,141083350.5
309,1.806E+11,Powell Canyon,3,0.162422,3,0.426935,0,0,0,0,1,0,6,4,0,0,0,0,0,0,37259.25564,52861409.12
310,1.806E+11,Schoolhouse Canyon-Cuyama River,3,0.215512,3,0.398954,2,0.150943,2,0.016589861,1,0,5,4,0,0,1,0,0,0.01658986,67253.11337,149038212.9
311,1.803E+11,Santos Creek,2,0.08365,2,0.21988,0,0,0,0,1,0,3,2,0,0,0,0,0,0,49202.46602,54290399.65
312,1.803E+11,Town of Lost Hills,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,78333.5865,131831224.2
313,1.803E+11,Liberty Farms South Canal-Frontal Tulare Lake Bed,2,0.077884,2,0.204724,0,0,0,0,2,0,2,2,0,0,0,0,0,0,54730.53689,111794420.8
