OBJECTID,HUC12,Name,AqHabRank,AqHabSWNorm,AqHabTot,AnadHab,Riparian,Lakes,FreshWetld,MeadowFEW,Ponds,SeepSpring,VernalPool,SaltWetld,Shape_Length,Shape_Area
1960,1.80E+11,Town of Jamesan-Fresno Slough,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,82515.97183,84951178.35
1961,1.80E+11,Upper Mariposa Slough,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,70829.01302,68145823.07
1962,1.80E+11,180400070504-Fresno River,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,68003.44699,64124340.99
1963,1.80E+11,Berenda Slough,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,92776.39173,41291457.61
1964,1.80E+11,Town of Fairmead,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,79489.6612,176324891.5
1965,1.80E+11,1.80E+11,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,83746.52019,84140178.1
1966,1.80E+11,Fahrens Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,57220.83238,107733455.1
1967,1.80E+11,Curtis Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,56362.93329,60151901.68
1968,1.80E+11,O'Neil Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,50965.00003,54534296.41
1969,1.80E+11,Plum Creek-South Fork American River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,79485.02363,150190083.4
1970,1.80E+11,Duncan Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,51356.03328,61095352.76
1971,1.80E+11,South Fork Rubicon River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,57532.35272,66187260.29
1972,1.61E+11,Donner Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,48802.12969,76051946.24
1973,1.61E+11,Independence Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,38302.43653,48418529.08
1974,1.80E+11,Humbug Creek-Middle Fork Feather River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,68343.39981,135400662.6
1975,1.80E+11,Frenchman Lake-Little Last Chance Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,72752.26945,151982224.2
1976,1.80E+11,Boulder Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,30704.73137,43122415.63
1977,1.81E+11,Petes Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,59631.14897,112406746.6
1978,1.81E+11,Lower Secret Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,55505.49764,115331683.5
1979,1.81E+11,Upper Secret Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,43447.16605,99197753.11
1980,1.81E+11,Nojoqui Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,34031.15044,42422728.34
1981,1.81E+11,Happy Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,40709.13974,55281865.92
1982,1.81E+11,Sycamore Creek-Cuyama River,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,50903.98331,89020317.66
1983,1.81E+11,Mustang Canyon-Cuyama River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,36809.63206,51093676.54
1984,1.80E+11,Big Tar Creek,1,0.2,1,N,N,N,Y,Y,N,N,N,N,57003.43048,113658854.7
1985,1.80E+11,180300122304-Frontal Tulare Lake Bed,0,0,0,N,N,N,N,N,N,N,N,N,67664.24846,107115969.3
1986,1.80E+11,Town of Calflax,0,0,0,N,N,N,N,N,N,N,N,N,61809.27846,77892231.25
1987,1.80E+11,Bear Reservoir-Bear Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,54832.79916,61340375.31
1988,1.80E+11,1.80E+11,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,42835.4229,44869818.37
1989,1.80E+11,Chapman Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,49077.9727,61346374.19
1990,1.80E+11,Bean Creek-North Fork Merced River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,69752.78551,148552644.3
1991,1.80E+11,Turnback Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,49087.5066,46672974.68
1992,1.80E+11,Lower North Fork Tuolumne River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,62632.07898,138343031.7
1993,1.80E+11,Big Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,52171.83906,75760217.25
1994,1.80E+11,Middle Clavey River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,60948.98654,108819154.4
1995,1.80E+11,Upper North Fork Tuolumne River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,72307.4965,119849151.4
1996,1.80E+11,Salt Springs Reservoir-North Fork Mokelumne River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,56140.78335,113253396.1
1997,1.80E+11,Miller Creek-Rubicon River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,68401.65095,122696097.3
1998,1.61E+11,General Creek-Frontal Lake Tahoe,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,68635.86335,101139122.5
1999,1.81E+11,Red Rock Valley,1,0.2,1,N,N,N,Y,Y,N,N,N,N,5635.522128,1601505.927
2000,1.81E+11,Wendel Canyon-Frontal Honey Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,43680.85977,78159823.17
2001,1.81E+11,Town of Stacy,2,0.4,2,N,N,Y,Y,Y,Y,N,N,N,23345.89473,17886653.98
2002,1.60E+11,Mason Spring-Duck Lake,2,0.4,2,N,N,Y,Y,Y,Y,N,N,N,11676.09314,2467283.799
2003,1.81E+11,Granger Creek-Frontal Middle Alkali Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,36595.40196,64136846.48
2004,1.81E+11,Cottonwood Creek-Frontal Middle Alkali Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,61102.39636,147763008.7
2005,1.81E+11,Big Spring-Frontal Middle Alkali Lake,2,0.4,2,N,N,Y,Y,Y,N,N,N,N,43668.0751,50276171.64
2006,1.81E+11,Goose Creek-Frontal Upper Alkali Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,69550.45365,93320059.05
2007,1.81E+11,Upper Alkali Lake,2,0.4,2,N,N,Y,Y,Y,Y,N,N,N,58644.29948,116880748.6
2008,1.81E+11,Lake Annie-Frontal Upper Alkali Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,64917.63726,116363192.2
2009,1.71E+11,Cow Head Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,44075.04811,70567384.14
2010,1.81E+11,Crooks Lake,1,0.2,1,N,N,N,Y,Y,N,N,N,N,4476.616548,713119.3447
2011,1.81E+11,San Pedro Creek,5,1,5,Y,Y,Y,Y,Y,Y,N,Y,Y,38338.19341,71456744.34
2012,1.81E+11,Wellman Canyon-Sisquoc River,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,52937.09764,79648445.6
2013,1.81E+11,Cachuma Creek,3,0.6,3,N,Y,Y,Y,N,N,N,Y,N,51768.08781,67930695.76
2014,1.81E+11,New River-Cuyama River,1,0.2,1,N,Y,N,N,N,N,N,N,N,79680.14243,110943224.4
2015,1.81E+11,Cottonwood Canyon-Cuyama River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,59955.18806,111732624.9
2016,1.80E+11,Crocker Spring,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,63536.08492,113275004.4
2017,1.80E+11,1.80E+11,3,0.6,3,N,Y,N,Y,Y,N,N,Y,Y,55858.62186,79632473.87
2018,1.80E+11,Elkhorn Ditch-Liberty Ditch,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,72763.72587,152682033.3
2019,1.80E+11,Sand Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,65640.27086,78745133.89
2020,1.80E+11,Hammer Ditch-Liberty Ditch,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,64314.53893,103283979.3
2021,1.80E+11,Central Canal,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,91173.02985,178520555.9
2022,1.80E+11,Willow Creek-Chowchilla River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,59990.24996,76198165.29
2023,1.80E+11,Upper Coarse Gold Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,49213.65752,74569762.62
2024,1.80E+11,Ned Gulch-Merced River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,61872.23215,78462961.75
2025,1.80E+11,Crane Creek-Merced River,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,49792.6179,67939625.3
2026,1.80E+11,Poopenaut Valley-Tuolumne River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,48152.91665,73702497.51
2027,1.80E+11,Upper Cherry Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,55762.09421,66068547.54
2028,1.80E+11,Lower Rancheria Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,51197.25358,64835424.46
2029,1.80E+11,Lower Clark Fork,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,51986.45316,91330365.53
2030,1.80E+11,Summit Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,45321.39775,64840723.57
2031,1.61E+11,Bryant Creek-East Fork Carson River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,72303.71214,127941306.3
2032,1.61E+11,Hot Springs Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,45224.53225,73959541.03
2033,1.61E+11,Markleeville Creek-East Fork Carson River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,70361.02731,111837382.5
2034,1.81E+11,Carpinteria Creek,4,0.8,4,Y,Y,Y,Y,Y,N,N,N,N,37119.3049,45595246.42
2035,1.81E+11,Deer Park Canyon-Cuyama River,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,48945.05281,76554172.29
2036,1.81E+11,Burges Canyon-Cuyama River,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,46997.97401,67993811.1
2037,1.81E+11,Oak Creek-Cuyama River,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,40194.34985,50060849.96
2038,1.81E+11,Abadi Creek-Sespe Creek,3,0.6,3,Y,Y,N,Y,Y,Y,N,N,N,58015.96328,120158874.5
2039,1.81E+11,The Wash,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,60425.03996,131086645.8
2040,1.80E+11,Twentyone Canyon,1,0.2,1,N,N,N,Y,Y,Y,N,N,N,49227.71973,46514295.57
2041,1.80E+11,180300121202-Kern River Flood Canal,1,0.2,1,N,Y,N,N,N,N,N,N,N,29845.05783,47798877.34
2042,1.80E+11,Town of Dustin Acres-Frontal Buena Vista Lake Bed,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,45890.02039,77440069.31
2043,1.80E+11,1.80E+11,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,44986.18747,55838592.78
2044,1.80E+11,Tulare Canal-Cross Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,81818.50172,58914404.41
2045,1.80E+11,Cameron Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,94083.16811,124414676.8
2046,1.80E+11,Town of Pixley-Deer Creek,3,0.6,3,N,Y,N,Y,Y,Y,N,Y,Y,76889.5715,201847406.2
2047,1.80E+11,Mosquito Creek-Cross Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,76067.37032,125052008.6
2048,1.80E+11,Mill Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,75326.47947,74125236.15
2049,1.80E+11,Redbank Slough,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,59229.56475,60110311.01
2050,1.80E+11,Mud Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,Y,N,39975.03395,65860019.53
2051,1.80E+11,Middle Dry Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,Y,N,48294.60234,91352580.61
2052,1.80E+11,North Fork Willow Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,88079.03261,150960823.1
2053,1.80E+11,Illilouette Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,59241.86113,157571725.3
2054,1.80E+11,Register Creek-Tuolumne River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,61459.9298,91364173.59
2055,1.80E+11,Return Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,62143.96413,98916986.16
2056,1.61E+11,East Slough-West Walker River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,64105.9236,165184862.9
2057,1.81E+11,Harmon Canyon-Santa Clara River,5,1,5,Y,Y,Y,Y,Y,Y,N,N,Y,48387.0104,100803317.4
2058,1.80E+11,Pleito Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,57936.07647,96232856.46
2059,1.80E+11,Caparell Creek-Frontal Kern Lake Bed,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,102945.8602,278222001.7
2060,1.80E+11,Buena Vista Canal-Frontal Buena Vista Lake Bed ,4,0.8,4,N,Y,Y,Y,Y,N,N,Y,Y,66376.86593,120482328.8
2061,1.80E+11,West Shore Gulch,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,69040.71179,134293537.1
2062,1.80E+11,Lake Woollomes,2,0.4,2,N,N,Y,Y,Y,Y,N,N,N,97761.08534,140245798.3
2063,1.80E+11,Porter Slough,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,72245.3083,56436872.23
2064,1.80E+11,Hungry Hollow-Deer Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,54757.42344,84235399.3
2065,1.80E+11,Antelope Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,39253.73467,56723723.03
2066,1.80E+11,Murry Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,35938.24936,49265787.03
2067,1.80E+11,Lower Big Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,47270.78122,72127007.01
2068,1.80E+11,Middle Big Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,62145.54885,102600132.6
2069,1.80E+11,Upper Big Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,59547.12647,105636625.1
2070,1.80E+11,Upper Middle Fork San Joaquin River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,50866.8135,113231091
2071,1.80E+11,Middle Middle Fork San Joaquin River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,49479.11465,88165255.16
2072,1.81E+11,Walker Creek-Rush Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,69524.78259,122371896.7
2073,1.81E+11,Mono Lake,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,97388.86849,182063653.2
2074,1.61E+11,Murphy Creek-East Walker River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,47652.57523,79060946.75
2075,1.81E+11,Pole Creek-Santa Clara River,4,0.8,4,Y,Y,Y,Y,Y,Y,N,N,N,85689.66438,122324564.6
2076,1.80E+11,O'Neil Canyon-Grapevine Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,63624.45416,76667118.32
2077,1.80E+11,1.80E+11,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,55283.33827,121134764.5
2078,1.80E+11,Chanac Creek,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,67878.09388,142429851.9
2079,1.80E+11,Adobe Canyon,3,0.6,3,N,Y,N,Y,Y,N,N,N,Y,58496.20016,75067887.26
2080,1.80E+11,Coho Creek-White River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,65817.1124,84279045.58
2081,1.80E+11,Lake Success-Tule River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,37054.29718,49818185.26
2082,1.80E+11,Upper Fountain Springs Gulch,1,0.2,1,N,N,N,Y,Y,Y,N,N,N,39777.9604,61436365.43
2083,1.80E+11,Long Canyon-Middle Fork Tule River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,37198.34609,61926002.28
2084,1.80E+11,Upper South Fork Kaweah River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,53446.20627,78247381.97
2085,1.80E+11,Upper North Fork Kaweah River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,47707.66518,80844575.47
2086,1.80E+11,Middle Middle Fork Kings River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,59209.50446,139102821.3
2087,1.81E+11,Wilfred Creek-Owens River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,65006.08063,176549357.9
2088,1.81E+11,1.81E+11,1,0.2,1,N,N,Y,N,N,N,N,N,N,40805.80096,41745538.61
2089,1.81E+11,Adobe Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,70835.45266,92869117.17
2090,1.61E+11,Lower Bodie Creek,0,0,0,N,N,N,N,N,N,N,N,N,3161.93306,150139.0901
2091,1.81E+11,Santa Catalina Island-Frontal San Pedro Channel,3,0.6,3,N,Y,Y,Y,N,Y,N,N,N,99547.36813,64342791.21
2092,1.81E+11,Manhattan Beach-Frontal Santa Monica Bay,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,90336.36466,62204773.34
2093,1.81E+11,Ballona Creek,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,102714.5978,331739121
2094,1.81E+11,Lower Bouquet Canyon,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,66525.76957,89336144.61
2095,1.81E+11,San Francisquito Canyon,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,85089.46424,128266802.4
2096,1.81E+11,Upper Bouquet Canyon,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,57956.5752,99218716.98
2097,1.81E+11,Elizabeth Lake,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,54835.18344,46178621.82
2098,1.81E+11,Myrick Canyon,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,37125.98854,48224077.9
2099,1.80E+11,Upper Tehachapi Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,44734.37695,91463041.22
2100,1.80E+11,Havilah Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,42125.36735,62617442.81
2101,1.80E+11,Isabella Lake-Kern River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,69371.07333,123195892.2
2102,1.80E+11,Caldwell Creek-Kern River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,39547.23901,62780889.68
2103,1.80E+11,Tyler Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,35925.6275,42496896.98
2104,1.80E+11,Dry Meadow Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,49623.22675,93464946.32
2105,1.80E+11,Rattlesnake Creek-Kern River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,50470.51125,100979740.8
2106,1.80E+11,Coyote Creek-Kern River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,59565.34078,133609272.7
2107,1.81E+11,Big Pine Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,67474.25384,106990822.5
2108,1.81E+11,Lower Rock Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,60157.35291,157576616.7
2109,1.81E+11,Coyote Creek-Bishop Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,68199.28109,102310388.5
2110,1.81E+11,Pleasant Valley Reservoir-Owens River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,64001.45211,148246370.6
2111,1.81E+11,Baker Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,58542.00958,90082295.91
2112,1.81E+11,North Fork Bishop Creek-Owens River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,84524.21613,199876185.9
2113,1.81E+11,Antelope Lake-Adobe Valley,2,0.4,2,N,N,Y,Y,Y,Y,N,N,N,58656.98627,108374781.6
2114,1.81E+11,Long Beach Harbor,3,0.6,3,N,Y,Y,Y,Y,Y,N,Y,N,117110.852,129272701.2
2115,1.81E+11,Compton Creek-Los Angeles River,4,0.8,4,N,Y,Y,Y,Y,N,N,N,Y,105783.8009,203650817.3
2116,1.81E+11,Aliso Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,49208.47625,63438781.97
2117,1.81E+11,Soledad Mountain,1,0.2,1,N,N,N,Y,Y,Y,N,N,N,52262.29037,100243019.7
2118,1.81E+11,Desert Butte-Cache Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,82693.22542,150815027.2
2119,1.80E+11,Weaver Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,43705.12188,66166738.42
2120,1.81E+11,Kelso Valley,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,46679.51778,98692099.64
2121,1.81E+11,Dove Spring Canyon,2,0.4,2,N,Y,N,Y,N,N,Y,N,N,42133.61882,67057477.85
2122,1.81E+11,Upper Little Dixie Wash,1,0.2,1,N,N,N,Y,N,Y,Y,N,N,59595.55335,96685518.79
2123,1.80E+11,Tibbets Creek-South Fork Kern River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,65480.14038,118953810.1
2124,1.80E+11,Soda Creek-South Fork Kern River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,57034.59542,126354593.6
2125,1.81E+11,Shepherd Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,60154.56212,44207960.5
2126,1.81E+11,Hogback Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,42462.54456,45518825.96
2127,1.81E+11,Santa Rita Spring-Owens River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,62284.72836,144075209.5
2128,1.81E+11,Upper Marble Canyon,2,0.4,2,N,Y,Y,N,N,N,N,N,N,59672.67633,138247301.7
2129,1.81E+11,Gunter Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,53504.97989,104496224.8
2130,1.81E+11,Upper Wyman Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,65097.53065,135907163.2
2131,1.81E+11,Birch Creek,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,56453.27622,125997242.8
2132,1.81E+11,Upper Chalfant Valley,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,50903.30355,130985926.4
2133,1.61E+11,Leidy Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,34366.54533,48671678.31
2134,1.81E+11,Newport Bay,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,28363.20441,35786536.31
2135,1.81E+11,Buck Gully-Frontal Pacific Ocean,3,0.6,3,N,Y,N,Y,Y,N,N,N,Y,38775.8559,20948307.37
2136,1.81E+11,Greenville Banning Channel-Santa Ana River,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,55644.12273,90484667.63
2137,1.81E+11,Upper San Jose Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,73297.06248,89827411.88
2138,1.81E+11,Lower Little Rock Creek,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,43951.66068,84329945.81
2139,1.81E+11,Rock Creek,2,0.4,2,N,Y,N,Y,Y,Y,N,N,N,49054.25844,51712104.24
2140,1.81E+11,Jesus Canyon,1,0.2,1,N,Y,N,N,N,N,N,N,N,72891.14901,93601839.95
2141,1.81E+11,Fish Fork-San Gabriel River,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,40211.50589,78755735.28
2142,1.81E+11,Buckner Well,1,0.2,1,N,N,N,Y,N,Y,N,N,N,37001.2577,49098419.59
2143,1.81E+11,Rocky Buttes,2,0.4,2,N,Y,N,Y,N,Y,N,N,N,73624.80803,152281655.4
2144,1.81E+11,Saddleback Butte,0,0,0,N,N,N,N,N,N,N,N,N,51749.49758,126644205.9
2145,1.81E+11,Town of Inyokern,2,0.4,2,N,Y,N,Y,N,Y,N,N,N,53336.59758,128431843.2
2146,1.81E+11,Badwater Springs,2,0.4,2,N,Y,N,Y,Y,N,Y,N,N,56768.78594,111178987.7
2147,1.81E+11,1.81E+11,3,0.6,3,N,Y,Y,Y,N,Y,N,N,N,44362.91152,92268175.54
2148,1.81E+11,1.81E+11,1,0.2,1,N,N,N,Y,N,Y,N,N,N,73417.62689,102566153.9
2149,1.81E+11,San Onofre Creek,4,0.8,4,N,Y,Y,Y,Y,N,N,Y,Y,58451.64731,110583405.9
2150,1.81E+11,Las Flores Creek,4,0.8,4,N,Y,Y,Y,Y,N,N,Y,Y,46778.37319,69134546.74
2151,1.81E+11,Middle San Mateo Creek,3,0.6,3,Y,Y,N,Y,Y,N,N,N,N,58859.49194,121292932.9
2152,1.81E+11,Lake Norconian-Temescal Wash,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,53638.29648,76641469.06
2153,1.81E+11,Main Street Wash-Temescal Wash,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,91277.02763,151357324.7
2154,1.81E+11,Hole Lake,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,48163.9916,78072766.02
2155,1.81E+11,Lower Cucamonga Creek,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,68343.09267,91936383.18
2156,1.81E+11,Lower Cajon Wash,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,72425.31624,79088380.71
2157,1.81E+11,1.81E+11,0,0,0,N,N,N,N,N,N,N,N,N,63545.61094,73191730.65
2158,1.81E+11,Oro Grande Wash,0,0,0,N,N,N,N,N,N,N,N,N,63676.65668,62655542.64
2159,1.81E+11,1.81E+11,1,0.2,1,N,N,N,Y,N,Y,N,N,N,41989.15236,81205854.88
2160,1.81E+11,Squaw Spring,1,0.2,1,N,N,N,Y,N,Y,N,N,N,31635.74403,43406055.93
2161,1.81E+11,Cottonwood Canyon,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,78726.69122,151353090.8
2162,1.81E+11,Hidden Valley,2,0.4,2,N,Y,Y,N,N,N,N,N,N,53156.96817,71452657.4
2163,1.81E+11,Dry Bone Canyon,1,0.2,1,N,N,N,Y,Y,N,N,N,N,56757.55037,105554299.5
2164,1.81E+11,Mesquite Spring-Death Valley Wash,2,0.4,2,N,Y,N,Y,Y,N,N,N,N,50714.3231,91203157.45
2165,1.81E+11,Mission Valley-San Diego River,4,0.8,4,N,Y,Y,Y,Y,Y,N,Y,Y,65230.3574,123466125.4
2166,1.81E+11,Lake Hodgtes-San Dieguito River,4,0.8,4,N,Y,Y,Y,Y,Y,N,N,Y,58695.10081,90097000.55
2167,1.81E+11,Upper San Mateo Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,51994.44923,88005035.97
2168,1.81E+11,Santa Gertudis Creek,2,0.4,2,N,Y,N,Y,Y,N,N,Y,N,66860.40611,71285097.79
2169,1.81E+11,Moreno Valley,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,59489.12352,126940421.9
2170,1.81E+11,Mount Rudolph-San Jacinto River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,67264.18543,138310974.6
2171,1.81E+11,San Timoteo Canyon-San Timoteo Wash,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,84022.07164,123968054.5
2172,1.81E+11,Antelope Valley-Mojave River,3,0.6,3,N,Y,Y,Y,Y,N,N,N,N,53201.47688,124977012.1
2173,1.81E+11,Desert Knolls Wash-Mojave River,3,0.6,3,N,Y,Y,Y,Y,Y,N,N,N,88315.73146,127254503.8
2174,1.81E+11,Bell Mountain Wash,2,0.4,2,N,Y,N,Y,N,Y,N,N,N,48515.45694,93726495.32
2175,1.81E+11,Deadman Hills,2,0.4,2,N,N,Y,Y,N,Y,N,N,N,48288.59542,123867175.1
